"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","34.5588115564336",-32.4411884435664
"GSM989828","89","58.5042894052618",-30.4957105947382
"GSM989829","66","35.5649619756678",-30.4350380243322
"GSM989830","64","56.73000960327",-7.26999039673
"GSM989831","62","36.7251808317523",-25.2748191682477
"GSM989832","87","78.5199159659469",-8.48008403405311
"GSM989833","73","52.8664732418248",-20.1335267581752
"GSM989834","75","58.0329038787319",-16.9670961212681
"GSM989835","73","39.7313876911502",-33.2686123088498
"GSM989836","83","54.9466255428627",-28.0533744571373
"GSM989837","82","61.6906715656315",-20.3093284343685
"GSM989838","48","30.3470396986874",-17.6529603013126
"GSM989839","77","55.0727007220548",-21.9272992779452
"GSM989840","54","34.4930269200594",-19.5069730799406
"GSM989841","63","37.6273791431172",-25.3726208568828
"GSM989842","71","32.1323883226068",-38.8676116773932
"GSM989843","68","41.2464644986907",-26.7535355013093
"GSM989844","80","62.4447499329144",-17.5552500670856
"GSM989845","92","55.5579063947815",-36.4420936052185
"GSM989846","60","33.0522324964916",-26.9477675035084
"GSM989847","79","63.7443136701155",-15.2556863298845
"GSM989848","68","49.421744025629",-18.578255974371
"GSM989849","93","71.55163147301",-21.44836852699
"GSM989850","84","34.0255765445014",-49.9744234554986
"GSM989851","74","44.7205100731097",-29.2794899268903
"GSM989852","74","49.7579081882335",-24.2420918117665
"GSM989853","76","50.2163051783163",-25.7836948216837
"GSM989854","56","43.3856192507207",-12.6143807492793
"GSM989855","72","37.4325902427541",-34.5674097572459
"GSM989856","75","38.5869061392524",-36.4130938607476
"GSM989857","79","55.4558286367411",-23.5441713632589
"GSM989858","73","68.200005583748",-4.79999441625201
"GSM989859","82","38.6114803974863",-43.3885196025137
"GSM989860","74","52.3770335522988",-21.6229664477012
"GSM989861","79","55.4000486104916",-23.5999513895084
"GSM989863","101","66.720617726023",-34.279382273977
"GSM989864","79","50.3454430636833",-28.6545569363167
"GSM989865","84","70.3192061819721",-13.6807938180279
"GSM989866","85","65.5161168330799",-19.4838831669201
"GSM989867","87","43.4733102578412",-43.5266897421588
"GSM989868","74","54.9774257459336",-19.0225742540664
"GSM989869","77","33.2776271785766",-43.7223728214234
"GSM989870","73","46.553711227416",-26.446288772584
"GSM989871","87","62.5356501367031",-24.4643498632969
"GSM989872","85","52.6504105372704",-32.3495894627296
"GSM989873","88","70.7999577910453",-17.2000422089547
"GSM989874","66","44.5070852040528",-21.4929147959472
"GSM989875","78","63.2044234841954",-14.7955765158046
"GSM989876","53","63.4834794121091",10.4834794121091
"GSM989877","76","48.3421489466282",-27.6578510533718
"GSM989878","67","51.9188346885974",-15.0811653114026
"GSM989879","73","63.1832457331664",-9.8167542668336
"GSM989880","54","34.5357868923104",-19.4642131076896
"GSM989881","73","53.6760754912609",-19.3239245087391
"GSM989882","96","73.6126347282835",-22.3873652717165
"GSM989883","57","57.4242657373577",0.4242657373577
"GSM989884","76","55.5900444813515",-20.4099555186485
"GSM989886","54","41.2619072224964",-12.7380927775036
"GSM989887","73","71.3324143720321",-1.6675856279679
"GSM989888","84","65.2883021329164",-18.7116978670836
"GSM989889","62","34.9257493929652",-27.0742506070348
"GSM989891","68","54.0840786544162",-13.9159213455838
"GSM989892","62","59.4817690930595",-2.5182309069405
"GSM989893","79","57.1029995051002",-21.8970004948998
"GSM989894","72","38.1401885676057",-33.8598114323943
"GSM989895","69","81.5771362359463",12.5771362359463
"GSM989896","55","62.5431498669954",7.5431498669954
"GSM989897","73","51.5140435110073",-21.4859564889927
"GSM989898","79","48.7892244420186",-30.2107755579814
"GSM989899","72","41.7803414074937",-30.2196585925063
"GSM989900","89","51.7577508372249",-37.2422491627751
"GSM989901","79","41.0025008260971",-37.9974991739029
"GSM989902","85","68.293827423851",-16.706172576149
"GSM989903","68","19.8619606051224",-48.1380393948776
"GSM989904","89","78.8212129786247",-10.1787870213753
"GSM989905","73","45.8486184238085",-27.1513815761915
"GSM989906","63","28.1894895116336",-34.8105104883664
"GSM989907","78","60.5314906242514",-17.4685093757486
"GSM989908","65","55.6334161951342",-9.3665838048658
"GSM989909","65","65.6173871202119",0.617387120211902
"GSM989910","89","69.1444841730934",-19.8555158269066
"GSM989911","85","54.682420132898",-30.317579867102
"GSM989912","66","64.7955408037077",-1.20445919629231
"GSM989913","76","44.6137580352088",-31.3862419647912
"GSM989915","84","44.0323744431426",-39.9676255568574
"GSM989916","71","70.57349983038",-0.426500169619999
"GSM989917","49","35.3917506294142",-13.6082493705858
"GSM989918","69","48.4525514716629",-20.5474485283371
"GSM989919","63","31.976457779459",-31.023542220541
"GSM989921","85","72.0140054941957",-12.9859945058043
"GSM989922","76","49.2770683748144",-26.7229316251856
"GSM989923","84","63.3574147447957",-20.6425852552043
"GSM989924","59","30.7561427993008",-28.2438572006992
"GSM989925","70","29.6923225711822",-40.3076774288178
"GSM989927","68","46.1242778571818",-21.8757221428182
"GSM989928","84","49.8203529728064",-34.1796470271936
"GSM989929","75","38.3869970738831",-36.6130029261169
"GSM989930","51","22.5619274254667",-28.4380725745333
"GSM989931","63","40.8042326312209",-22.1957673687791
"GSM989932","69","52.3192517010468",-16.6807482989532
"GSM989933","78","65.5969327924079",-12.4030672075921
"GSM989934","78","42.0933730822279",-35.9066269177721
"GSM989935","52","35.5123263651695",-16.4876736348305
"GSM989936","49","29.2131562076582",-19.7868437923418
"GSM989937","53","42.3861880592216",-10.6138119407784
"GSM989938","59","43.1512805432003",-15.8487194567997
"GSM989939","62","37.7480713806492",-24.2519286193508
"GSM989940","46","38.6393418772657",-7.3606581227343
"GSM989941","68","49.8515233391821",-18.1484766608179
"GSM989942","74","52.8237225968529",-21.1762774031471
"GSM989944","76","50.5131815612992",-25.4868184387008
"GSM989945","54","45.5804320712348",-8.4195679287652
"GSM989946","59","32.2393471220987",-26.7606528779013
"GSM989948","45","39.2490296376713",-5.7509703623287
"GSM989949","62","38.0025436171846",-23.9974563828154
"GSM989950","63","36.6159381023959",-26.3840618976041
"GSM989951","80","43.236924638935",-36.763075361065
"GSM989952","60","27.4825205116084",-32.5174794883916
"GSM989953","71","67.8020232923017",-3.1979767076983
"GSM989954","67","33.6461305086187",-33.3538694913813
"GSM989955","50","33.3503030208652",-16.6496969791348
"GSM989956","86","68.1244874177103",-17.8755125822897
"GSM989957","70","59.9673821851331",-10.0326178148669
"GSM989958","54","32.7593412317356",-21.2406587682644
"GSM989959","69","67.3343963860933",-1.6656036139067
"GSM989960","76","60.308396783256",-15.691603216744
"GSM989961","58","45.9867420101796",-12.0132579898204
"GSM989962","58","32.6773620991666",-25.3226379008334
"GSM989963","64","46.0153380066723",-17.9846619933277
"GSM989964","73","32.0988231823701",-40.9011768176299
"GSM989965","49","31.4667549600242",-17.5332450399758
"GSM989966","56","25.5094519823771",-30.4905480176229
"GSM989967","75","43.0954214032982",-31.9045785967018
"GSM989968","48","31.9294310928871",-16.0705689071129
"GSM989969","81","41.62762424373",-39.37237575627
"GSM989970","72","45.452283453532",-26.547716546468
"GSM989971","61","63.5136350981442",2.5136350981442
"GSM989972","50","42.0415832013324",-7.9584167986676
"GSM989973","69","40.0609549839278",-28.9390450160722
