"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","108.371690288616",5.37169028861599
"X100165","35","84.709341454021",49.709341454021
"X101417","75","104.695135168525",29.695135168525
"X101573","59","96.1410240269299",37.1410240269299
"X103811","82","107.256292579939",25.256292579939
"X104111","87","117.987893671688",30.987893671688
"X104425","76","102.884423238598",26.884423238598
"X105191","77","101.751088047394",24.751088047394
"X105280","74","102.83485502346",28.83485502346
"X105437","42","94.5990734619482",52.5990734619482
"X10556","65","103.455839428956",38.455839428956
"X10585","48","106.535442765963",58.535442765963
"X106636","87","86.8443121747944",-0.155687825205604
"X107471","85","105.07063324044",20.07063324044
"X107894","65","104.650852651154",39.650852651154
"X108670","96","107.569076393218",11.569076393218
"X108787","68","95.8616151626141",27.8616151626141
"X110638","85","101.621794424105",16.621794424105
"X110937","76","99.0793444254437",23.0793444254437
"X112139","74","96.7156044195031",22.7156044195031
"X112451","63","98.1162586491538",35.1162586491538
"X112648","63","99.3135143673681",36.3135143673681
"X113790","54","98.9654085584514",44.9654085584514
"X114269","72","96.3223954418201",24.3223954418201
"X114463","73","94.8461206603602",21.8461206603602
"X114517","70","103.443449721662",33.443449721662
"X115607","84","101.951870635473",17.951870635473
"X117477","72","96.9661287664433",24.9661287664433
"X117711","31","85.0490267831485",54.0490267831485
"X119624","35","94.117849735043",59.117849735043
"X119765","75","98.9840289506284",23.9840289506284
"X119833","70","102.353717102344",32.353717102344
"X123774","72","101.953667941273",29.953667941273
"X12498","50","89.3880609158104",39.3880609158104
"X12515","79","98.0630448160834",19.0630448160834
"X126024","96","111.010749292706",15.010749292706
"X126254","78","92.649841129252",14.649841129252
"X126536","76","103.486042207644",27.486042207644
"X127107","90","99.1154861749462",9.1154861749462
"X127256","66","100.616623059605",34.616623059605
"X128677","87","116.955101855836",29.955101855836
"X130623","68","94.002020614583",26.002020614583
"X132134","76","102.105999733675",26.105999733675
"X132772","61","105.651354452655",44.651354452655
"X133308","62","97.536318860916",35.536318860916
"X134046","79","99.3787804855695",20.3787804855695
"X134459","75","99.4979653433098",24.4979653433098
"X135261","74","95.1953717954039",21.1953717954039
"X138103","65","92.5741866848617",27.5741866848617
"X140045","64","93.5016779273285",29.5016779273285
"X141059","62","92.2378642257396",30.2378642257396
"X141932","83","97.128830892133",14.128830892133
"X142869","69","94.2842955086494",25.2842955086494
"X144008","82","102.034766111389",20.034766111389
"X144592","52","88.6123944795924",36.6123944795924
"X146054","79","97.3632629767224",18.3632629767224
"X146189","78","105.756941222604",27.756941222604
"X148666","65","102.169917618547",37.169917618547
"X149215","80","101.58602441771",21.58602441771
"X149317","45","89.0363168023404",44.0363168023404
"X150347","55","100.209760978375",45.209760978375
"X150811","90","101.422067998106",11.422067998106
"X1540949","49","99.7934838767263",50.7934838767263
"X155606","52","96.9700348820487",44.9700348820487
"X157736","74","104.25712476026",30.25712476026
"X158151","76","101.163494830244",25.163494830244
"X1583280","62","97.7179528743255",35.7179528743255
"X159562","91","106.438111858443",15.438111858443
"X16412","73","106.459573970008",33.459573970008
"X1645254","42","92.9146212295432",50.9146212295432
"X165971","69","94.9863279844438",25.9863279844438
"X1670333","30","81.9149926210468",51.9149926210468
"X167089","83","102.389108880759",19.389108880759
"X1672043","52","98.1576717036818",46.1576717036818
"X167363","85","100.88874912172",15.88874912172
"X1680543","26","82.5891080128285",56.5891080128285
"X1680763","48","100.342606784489",52.342606784489
"X1680767","35","81.3264839253879",46.3264839253879
"X1680791","32","92.4278122591327",60.4278122591327
"X1680876","68","98.3409916699035",30.3409916699035
"X168794","53","102.181926487642",49.181926487642
"X16945","65","102.899353990146",37.899353990146
"X169514","82","108.917038680554",26.917038680554
"X171287","43","86.9675389043936",43.9675389043936
"X171529","81","96.8134422678108",15.8134422678108
"X173106","54","97.3358151541881",43.3358151541881
"X173327","71","99.0816443084347",28.0816443084347
"X173816","41","82.6911163143234",41.6911163143234
"X174011","87","100.86725577752",13.86725577752
"X174247","100","97.0119451927489",-2.9880548072511
"X175096","57","102.655123823582",45.655123823582
"X176324","83","104.907831794119",21.907831794119
"X179651","64","99.1187997390372",35.1187997390372
"X180502","93","97.172025848981",4.17202584898099
"X181481","66","98.3625236117827",32.3625236117827
"X185762","84","101.399650982094",17.399650982094
"X186976","76","96.1324561643336",20.1324561643336
"X187390","74","101.304527903079",27.304527903079
"X189027","62","93.2158055775413",31.2158055775413
"X190605","62","96.3139682994113",34.3139682994113
"X19237","62","104.725400788753",42.725400788753
"X193322","75","103.85537888213",28.85537888213
"X193622","63","95.3675926126461",32.3675926126461
"X194357","87","104.28461816174",17.28461816174
"X194960","29","81.5611345631929",52.5611345631929
"X196476","58","103.079727340737",45.079727340737
"X198056","59","93.9898025367617",34.9898025367617
"X198479","73","95.7850753401422",22.7850753401422
"X198870","94","100.600046981263",6.60004698126301
"X200896","52","94.5129535401293",42.5129535401293
"X201893","88","102.447582124344",14.447582124344
"X203835","87","105.391440900264",18.391440900264
"X205822","87","114.93362752508",27.93362752508
"X207030","77","75.4763395569854",-1.52366044301461
"X207167","71","94.7485340875315",23.7485340875315
"X207489","76","95.8088236558243",19.8088236558243
"X208244","95","105.989036639949",10.989036639949
"X208485","84","96.3420841617409",12.3420841617409
"X209834","93","108.946637061732",15.946637061732
"X211709","84","101.000624505095",17.000624505095
"X213020","66","102.251048586115",36.251048586115
"X213599","55","89.5490548464058",34.5490548464058
"X215720","69","105.118830065188",36.118830065188
"X216883","89","99.3997685446312",10.3997685446312
"X220317","86","99.275711064409",13.275711064409
"X220340","67","101.688209084945",34.688209084945
"X222661","72","94.8583152723729",22.8583152723729
"X224510","61","100.0421688309",39.0421688309
"X225498","90","96.5636267339813",6.56362673398129
"X225973","51","98.7084127841919",47.7084127841919
"X228198","42","89.3449898904362",47.3449898904362
"X22974","73","102.048100490912",29.048100490912
"X230093","96","98.8530103025986",2.85301030259861
"X231373","36","90.8328359604335",54.8328359604335
"X23240","81","101.72041957919",20.72041957919
"X233635","87","99.310006752597",12.310006752597
"X235225","72","107.651232126398",35.651232126398
"X237245","79","98.3774243269083",19.3774243269083
"X237743","64","98.1020758732659",34.1020758732659
"X238166","69","104.851978523228",35.851978523228
"X238230","59","93.4809442838792",34.4809442838792
"X238637","87","100.26096281619",13.26096281619
"X2400","75","95.5833910647673",20.5833910647673
"X241321","64","103.769606229848",39.769606229848
"X241772","89","106.227966911822",17.227966911822
"X242520","100","100.541158608507",0.541158608507004
"X24291","68","94.4902798844362",26.4902798844362
"X243218","75","97.2908981184545",22.2908981184545
"X244762","72","98.0091824797964",26.0091824797964
"X246289","88","106.527356725114",18.527356725114
"X247671","68","98.5872655355879",30.5872655355879
"X248640","78","90.940785890893",12.940785890893
"X249799","75","102.850458025001",27.850458025001
"X250709","70","101.53059622381",31.53059622381
"X252065","85","110.324332801305",25.324332801305
"X252473","60","98.5783399670382",38.5783399670382
"X252666","75","100.550823330787",25.550823330787
"X252925","24","79.6258021719232",55.6258021719232
"X253372","51","99.7426667925167",48.7426667925167
"X253675","76","94.8938209615459",18.8938209615459
"X253801","67","95.7778198077079",28.7778198077079
"X253859","90","102.147910618265",12.147910618265
"X254805","75","96.5994799456252",21.5994799456252
"X256278","76","99.4646603771505",23.4646603771505
"X262929","56","93.7933102793343",37.7933102793343
"X263210","63","95.733748564599",32.733748564599
"X264308","69","96.0474458198663",27.0474458198663
"X264880","77","100.606168335437",23.606168335437
"X265068","42","93.2173487262133",51.2173487262133
"X265306","27","82.7880496438173",55.7880496438173
"X267600","90","106.183870512776",16.183870512776
"X267780","74","104.784540412607",30.784540412607
"X267812","89","102.493600389066",13.493600389066
"X268302","73","97.2198269422867",24.2198269422867
"X268609","57","99.9194123464433",42.9194123464433
"X271446","23","86.9573618931193",63.9573618931193
"X273258","66","100.000782810778",34.000782810778
"X273424","85","85.3019036037621",0.301903603762099
"X274912","93","103.081831466651",10.081831466651
"X275489","81","99.4071518327835",18.4071518327835
"X275927","62","97.9713155378715",35.9713155378715
"X276298","44","96.5669989534746",52.5669989534746
"X276843","77","89.3539806181953",12.3539806181953
"X277524","84","100.553073496576",16.553073496576
"X278423","74","104.281546665654",30.281546665654
"X279168","82","102.392528271321",20.392528271321
"X283200","89","96.7026853368045",7.70268533680451
"X286186","76","101.883577500022",25.883577500022
"X286938","88","92.5208997231874",4.5208997231874
"X2874","74","94.9061743736228",20.9061743736228
"X288936","76","99.752285453389",23.752285453389
"X289495","60","100.308265561177",40.308265561177
"X290940","89","98.5204552425603",9.5204552425603
"X292970","84","104.048315149304",20.048315149304
"X293045","83","93.7069022252043",10.7069022252043
"X294013","84","101.428774527849",17.428774527849
"X295004","77","96.6715229177327",19.6715229177327
"X295374","61","98.7343803796243",37.7343803796243
"X296032","76","104.585820629353",28.585820629353
"X29636","70","89.206394264753",19.206394264753
"X297432","70","97.7079712585917",27.7079712585917
"X298723","51","94.7527816736824",43.7527816736824
"X299107","47","93.0121880839582",46.0121880839582
"X299240","64","100.725401490526",36.725401490526
"X299847","73","98.1412223273161",25.1412223273161
"X300119","83","102.867703481328",19.867703481328
"X301168","86","102.649236059714",16.649236059714
"X301334","72","98.1747847778726",26.1747847778726
"X302793","91","99.7832317642374",8.7832317642374
"X306518","85","107.058898832598",22.058898832598
"X307701","52","95.7615403783226",43.7615403783226
"X309354","96","103.673215712015",7.67321571201499
"X312547","78","94.2325427451796",16.2325427451796
"X312966","70","96.9132096824453",26.9132096824453
"X314377","88","101.682902247472",13.682902247472
"X316393","61","100.671115633756",39.671115633756
"X317200","64","98.8864771220139",34.8864771220139
"X317594","43","98.1880492984214",55.1880492984214
"X319495","53","90.8747559658288",37.8747559658288
"X320152","72","101.561158739483",29.561158739483
"X320497","82","107.49126059238",25.49126059238
"X322654","75","102.600348306503",27.600348306503
"X322874","37","41.9734380146158",4.9734380146158
"X323932","71","99.7329774575749",28.7329774575749
"X325016","72","93.7441049350234",21.7441049350234
"X326021","36","91.1362386297508",55.1362386297508
"X326757","86","105.013533468807",19.013533468807
"X326995","85","106.20890010474",21.20890010474
"X329383","86","103.822957950088",17.822957950088
"X330234","90","102.588153484907",12.588153484907
