"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","60.2017575647034",-42.7982424352966
"X100165","35","30.1983366329436",-4.8016633670564
"X101417","75","91.6096047658681",16.6096047658681
"X101573","59","65.8159087102907",6.8159087102907
"X103811","82","51.6516422926761",-30.3483577073239
"X104111","87","63.7138201454198",-23.2861798545802
"X104425","76","53.6390045967494",-22.3609954032506
"X105191","77","63.0721518426035",-13.9278481573965
"X105280","74","49.7220665260445",-24.2779334739555
"X105437","42","37.027867956154",-4.972132043846
"X10556","65","52.7176683519469",-12.2823316480531
"X10585","48","47.669012323961",-0.330987676039001
"X106636","87","58.4000126944959",-28.5999873055041
"X107471","85","51.6285528731146",-33.3714471268854
"X107894","65","42.9299010660044",-22.0700989339956
"X108670","96","69.4083585522412",-26.5916414477588
"X108787","68","50.2664904219216",-17.7335095780784
"X110638","85","39.3574015076289",-45.6425984923711
"X110937","76","66.9238303670146",-9.0761696329854
"X112139","74","62.5081197130261",-11.4918802869739
"X112451","63","25.131872145943",-37.868127854057
"X112648","63","60.7769202363239",-2.2230797636761
"X113790","54","19.9260103256065",-34.0739896743935
"X114269","72","70.0494062804558",-1.9505937195442
"X114463","73","59.8432809341889",-13.1567190658111
"X114517","70","58.4231195673269",-11.5768804326731
"X115607","84","52.7922215733242",-31.2077784266758
"X117477","72","66.7113278067515",-5.2886721932485
"X117711","31","46.7319308050006",15.7319308050006
"X119624","35","40.6396365662284",5.6396365662284
"X119765","75","54.686394907724",-20.313605092276
"X119833","70","57.067570505375",-12.932429494625
"X123774","72","73.029408883227",1.02940888322701
"X12498","50","64.2333953397077",14.2333953397077
"X12515","79","35.8016163026149",-43.1983836973851
"X126024","96","68.5309623057868",-27.4690376942132
"X126254","78","45.4250086892949",-32.5749913107051
"X126536","76","51.9375557967632",-24.0624442032368
"X127107","90","57.8733889911892",-32.1266110088108
"X127256","66","42.7014772981098",-23.2985227018902
"X128677","87","20.5445495009064",-66.4554504990936
"X130623","68","66.4538162692",-1.5461837308
"X132134","76","63.153323209728",-12.846676790272
"X132772","61","46.1626043305588",-14.8373956694412
"X133308","62","64.5120603401692",2.5120603401692
"X134046","79","51.3909428058212",-27.6090571941788
"X134459","75","66.4297590150783",-8.5702409849217
"X135261","74","70.9040594174027",-3.09594058259729
"X138103","65","42.2144557829754",-22.7855442170246
"X140045","64","61.9920192512279",-2.0079807487721
"X141059","62","60.1249297424277",-1.8750702575723
"X141932","83","56.7000433423646",-26.2999566576354
"X142869","69","50.6159488770571",-18.3840511229429
"X144008","82","37.5816835958078",-44.4183164041922
"X144592","52","53.3929661379742",1.3929661379742
"X146054","79","64.6632088455694",-14.3367911544306
"X146189","78","66.4987389627653",-11.5012610372347
"X148666","65","61.3381458043186",-3.6618541956814
"X149215","80","56.4398382373751",-23.5601617626249
"X149317","45","41.3828307015185",-3.6171692984815
"X150347","55","60.2455617424603",5.2455617424603
"X150811","90","69.4734365517646",-20.5265634482354
"X1540949","49","34.0193660275213",-14.9806339724787
"X155606","52","54.6600132224677",2.6600132224677
"X157736","74","62.4193219854088",-11.5806780145912
"X158151","76","59.2339815769124",-16.7660184230876
"X1583280","62","57.4508190833203",-4.5491809166797
"X159562","91","62.9131480402961",-28.0868519597039
"X16412","73","61.0762173127474",-11.9237826872526
"X1645254","42","35.0228626145598",-6.9771373854402
"X165971","69","66.0087865483743",-2.9912134516257
"X1670333","30","58.1739241043334",28.1739241043334
"X167089","83","54.3212734698738",-28.6787265301262
"X1672043","52","51.8918029687414",-0.108197031258598
"X167363","85","51.1770217152337",-33.8229782847663
"X1680543","26","32.9471431079263",6.9471431079263
"X1680763","48","42.8524822960155",-5.1475177039845
"X1680767","35","41.9408693074944",6.9408693074944
"X1680791","32","36.0482346622487",4.0482346622487
"X1680876","68","29.5678393442287",-38.4321606557713
"X168794","53","51.4041726221024",-1.5958273778976
"X16945","65","56.4208062687453",-8.5791937312547
"X169514","82","69.6609301110613",-12.3390698889387
"X171287","43","51.1241061618671",8.1241061618671
"X171529","81","59.4222614760973",-21.5777385239027
"X173106","54","57.1961318630772",3.1961318630772
"X173327","71","52.9990172074121",-18.0009827925879
"X173816","41","53.6727375492123",12.6727375492123
"X174011","87","66.0115661486629",-20.9884338513371
"X174247","100","69.0452942766587",-30.9547057233413
"X175096","57","36.9115190352044",-20.0884809647956
"X176324","83","57.9159510433458",-25.0840489566542
"X179651","64","49.7909999147159",-14.2090000852841
"X180502","93","71.2834916745314",-21.7165083254686
"X181481","66","61.7804877205851",-4.2195122794149
"X185762","84","66.8612097349822",-17.1387902650178
"X186976","76","57.6002718893343",-18.3997281106657
"X187390","74","61.1200948660392",-12.8799051339608
"X189027","62","50.1475217561045",-11.8524782438955
"X190605","62","70.6894028439019",8.6894028439019
"X19237","62","15.0751428367313",-46.9248571632687
"X193322","75","54.9279212523917",-20.0720787476083
"X193622","63","39.3615788949858",-23.6384211050142
"X194357","87","53.1829700917632",-33.8170299082368
"X194960","29","44.4110766066444",15.4110766066444
"X196476","58","57.108573471494",-0.891426528506003
"X198056","59","45.9082046455435",-13.0917953544565
"X198479","73","69.4970542317475",-3.5029457682525
"X198870","94","73.2335094810346",-20.7664905189654
"X200896","52","60.4207442165943",8.4207442165943
"X201893","88","67.5548560405151",-20.4451439594849
"X203835","87","73.9396003392481",-13.0603996607519
"X205822","87","70.2842993184042",-16.7157006815958
"X207030","77","37.7909807144512",-39.2090192855488
"X207167","71","39.1503566937909",-31.8496433062091
"X207489","76","58.6717405576838",-17.3282594423162
"X208244","95","67.811627174416",-27.188372825584
"X208485","84","58.067809886559",-25.932190113441
"X209834","93","58.0059044415986",-34.9940955584014
"X211709","84","59.6218433853984",-24.3781566146016
"X213020","66","44.994884068997",-21.005115931003
"X213599","55","44.8618216601582",-10.1381783398418
"X215720","69","44.6608186484916",-24.3391813515084
"X216883","89","67.1845603019811",-21.8154396980189
"X220317","86","62.9872063814564",-23.0127936185436
"X220340","67","64.5543323279809",-2.4456676720191
"X222661","72","61.4827133885362",-10.5172866114638
"X224510","61","67.6758174854393",6.6758174854393
"X225498","90","76.831320231353",-13.168679768647
"X225973","51","61.8074602059288",10.8074602059288
"X228198","42","60.5042264947224",18.5042264947224
"X22974","73","60.3569764405168",-12.6430235594832
"X230093","96","78.6042035330259",-17.3957964669741
