"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","71.6807076335276",-31.3192923664724
"X100165","35","29.1994968069789",-5.8005031930211
"X101417","75","129.356292123302",54.356292123302
"X101573","59","52.0677111835833",-6.9322888164167
"X103811","82","63.6181773535043",-18.3818226464957
"X104111","87","85.9105899628796",-1.0894100371204
"X104425","76","50.024554721558",-25.975445278442
"X105191","77","52.5440167230722",-24.4559832769278
"X105280","74","50.5945058722804",-23.4054941277196
"X105437","42","34.7838772680847",-7.2161227319153
"X10556","65","43.2828726559033",-21.7171273440967
"X10585","48","38.8178993451954",-9.1821006548046
"X106636","87","59.2138888865225",-27.7861111134775
"X107471","85","77.152217291329",-7.84778270867101
"X107894","65","52.7892163054629",-12.2107836945371
"X108670","96","64.9179925146218",-31.0820074853782
"X108787","68","48.0042256228798",-19.9957743771202
"X110638","85","52.5482979014338",-32.4517020985662
"X110937","76","54.1663900820447",-21.8336099179553
"X112139","74","42.3251662045844",-31.6748337954156
"X112451","63","53.4821331839318",-9.5178668160682
"X112648","63","46.1458723912372",-16.8541276087628
"X113790","54","42.5289074543925",-11.4710925456075
"X114269","72","50.0002256765076",-21.9997743234924
"X114463","73","56.6107189374262",-16.3892810625738
"X114517","70","31.0300888237988",-38.9699111762012
"X115607","84","57.46664991946",-26.53335008054
"X117477","72","65.8152290843237",-6.1847709156763
"X117711","31","39.4822451028397",8.4822451028397
"X119624","35","29.9126855292038",-5.0873144707962
"X119765","75","43.7682633151367",-31.2317366848633
"X119833","70","48.2528817943768",-21.7471182056232
"X123774","72","49.9095062638925",-22.0904937361075
"X12498","50","48.7460826445485",-1.2539173554515
"X12515","79","65.7337898299595",-13.2662101700405
"X126024","96","43.3718922249794",-52.6281077750206
"X126254","78","53.9894085627658",-24.0105914372342
"X126536","76","56.3757931007433",-19.6242068992567
"X127107","90","74.6390010408824",-15.3609989591176
"X127256","66","55.7827741040163",-10.2172258959837
"X128677","87","88.4115349038643",1.41153490386429
"X130623","68","69.1522688626011",1.1522688626011
"X132134","76","55.422506978881",-20.577493021119
"X132772","61","62.3461917741326",1.3461917741326
"X133308","62","42.9514665284655",-19.0485334715345
"X134046","79","60.4392086998037",-18.5607913001963
"X134459","75","53.5398502352731",-21.4601497647269
"X135261","74","63.2047029676774",-10.7952970323226
"X138103","65","72.2263942596886",7.2263942596886
"X140045","64","55.0759157199997",-8.9240842800003
"X141059","62","35.7834620193972",-26.2165379806028
"X141932","83","51.4236565766741",-31.5763434233259
"X142869","69","56.3491960902304",-12.6508039097696
"X144008","82","72.0977624256765",-9.90223757432349
"X144592","52","47.2563824669312",-4.7436175330688
"X146054","79","37.6112358222389",-41.3887641777611
"X146189","78","59.9438642427146",-18.0561357572854
"X148666","65","51.4914538310684",-13.5085461689316
"X149215","80","68.6952502103894",-11.3047497896106
"X149317","45","35.0248993727035",-9.9751006272965
"X150347","55","48.2290243021626",-6.7709756978374
"X150811","90","69.6059537880827",-20.3940462119173
"X1540949","49","34.4969399183613",-14.5030600816387
"X155606","52","56.0209423690306",4.0209423690306
"X157736","74","56.8812375023765",-17.1187624976235
"X158151","76","78.0256971531196",2.02569715311959
"X1583280","62","65.7706698792094",3.77066987920939
"X159562","91","47.3857743819592",-43.6142256180408
"X16412","73","59.9404021054491",-13.0595978945509
"X1645254","42","42.4551783719942",0.455178371994201
"X165971","69","55.7098591400138",-13.2901408599862
"X1670333","30","41.6465483167652",11.6465483167652
"X167089","83","60.3498378218575",-22.6501621781425
"X1672043","52","34.1031681158091",-17.8968318841909
"X167363","85","52.1963623773815",-32.8036376226185
"X1680543","26","40.2061198917986",14.2061198917986
"X1680763","48","36.2712588903473",-11.7287411096527
"X1680767","35","36.326737122482",1.326737122482
"X1680791","32","36.6539302663602",4.6539302663602
"X1680876","68","50.7999039849962",-17.2000960150038
"X168794","53","47.1600802604303",-5.8399197395697
"X16945","65","53.7977670737714",-11.2022329262286
"X169514","82","81.3313684222465",-0.668631577753501
"X171287","43","37.5638954281849",-5.4361045718151
"X171529","81","54.2990963728238",-26.7009036271762
"X173106","54","50.3399949291674",-3.6600050708326
"X173327","71","41.6753606712377",-29.3246393287623
"X173816","41","39.5360733892286",-1.4639266107714
"X174011","87","82.6447586546431",-4.3552413453569
"X174247","100","61.128218540335",-38.871781459665
"X175096","57","46.6665804645558",-10.3334195354442
"X176324","83","71.1795136930132",-11.8204863069868
"X179651","64","46.9263896282379",-17.0736103717621
"X180502","93","62.8729848281735",-30.1270151718265
"X181481","66","48.2313201567091",-17.7686798432909
"X185762","84","59.2299438192546",-24.7700561807454
"X186976","76","45.1163227180377",-30.8836772819623
"X187390","74","61.6609724893839",-12.3390275106161
"X189027","62","49.775683449759",-12.224316550241
"X190605","62","76.421630980291",14.421630980291
"X19237","62","48.5969459351805",-13.4030540648195
"X193322","75","68.2495208664556",-6.7504791335444
"X193622","63","69.7732347656757",6.7732347656757
"X194357","87","55.4157048820004",-31.5842951179996
"X194960","29","28.9899217911118",-0.0100782088881992
"X196476","58","51.6495763674796",-6.3504236325204
"X198056","59","39.1041198514027",-19.8958801485973
"X198479","73","31.2384218519607",-41.7615781480393
"X198870","94","72.8715878810469",-21.1284121189531
"X200896","52","55.1975276028781",3.1975276028781
"X201893","88","65.101182626177",-22.898817373823
"X203835","87","49.6150306447427",-37.3849693552573
"X205822","87","52.9456257199882",-34.0543742800118
"X207030","77","34.2184479802771",-42.7815520197229
"X207167","71","69.6436982481003",-1.35630175189969
"X207489","76","55.441916314605",-20.558083685395
"X208244","95","75.012754178349",-19.987245821651
"X208485","84","69.1309547009123",-14.8690452990877
"X209834","93","51.8099027766274",-41.1900972233726
"X211709","84","68.1654828906846",-15.8345171093154
"X213020","66","51.1360808590771",-14.8639191409229
"X213599","55","26.9678835212466",-28.0321164787534
"X215720","69","54.3564461349778",-14.6435538650222
"X216883","89","67.2834385516763",-21.7165614483237
"X220317","86","88.0459028298055",2.0459028298055
"X220340","67","54.1369630970538",-12.8630369029462
"X222661","72","54.0373128021259",-17.9626871978741
"X224510","61","53.5502767100494",-7.4497232899506
"X225498","90","55.4598796280569",-34.5401203719431
"X225973","51","45.580597048224",-5.419402951776
"X228198","42","36.7048850887295",-5.2951149112705
"X22974","73","54.3813885525946",-18.6186114474054
"X230093","96","55.5333073022811",-40.4666926977189
"X231373","36","32.785315675104",-3.214684324896
"X23240","81","96.1876531308927",15.1876531308927
"X233635","87","79.8830506826269",-7.1169493173731
"X235225","72","58.1934876656101",-13.8065123343899
"X237245","79","47.8732503293709",-31.1267496706291
"X237743","64","41.7949540448699",-22.2050459551301
"X238166","69","59.3389744674121",-9.6610255325879
"X238230","59","47.4400065310748",-11.5599934689252
"X238637","87","74.2555499947832",-12.7444500052168
"X2400","75","57.242430446704",-17.757569553296
"X241321","64","55.7566449245579",-8.2433550754421
"X241772","89","64.5048198297962",-24.4951801702038
"X242520","100","69.9990151546634",-30.0009848453366
"X24291","68","56.0776344315523",-11.9223655684477
"X243218","75","54.5039409322143",-20.4960590677857
"X244762","72","56.5630312714101",-15.4369687285899
"X246289","88","61.4869356709111",-26.5130643290889
"X247671","68","55.3784254444771",-12.6215745555229
"X248640","78","58.7651541367155",-19.2348458632845
"X249799","75","52.9502216802334",-22.0497783197666
"X250709","70","40.600711239848",-29.399288760152
"X252065","85","59.0283903172974",-25.9716096827026
"X252473","60","49.7455657603707",-10.2544342396293
"X252666","75","60.1804932222862",-14.8195067777138
"X252925","24","14.8372034933935",-9.1627965066065
"X253372","51","30.3323252684356",-20.6676747315644
"X253675","76","63.265755588422",-12.734244411578
"X253801","67","49.9862926624952",-17.0137073375048
"X253859","90","65.4228163030447",-24.5771836969553
"X254805","75","70.8979188365258",-4.1020811634742
"X256278","76","52.5216848562906",-23.4783151437094
"X262929","56","53.7779741512794",-2.2220258487206
"X263210","63","46.1414736827483",-16.8585263172517
"X264308","69","55.9485735401656",-13.0514264598344
"X264880","77","54.0498113579665",-22.9501886420335
"X265068","42","30.9579835636197",-11.0420164363803
"X265306","27","30.7358026509829",3.7358026509829
"X267600","90","96.1575187963317",6.1575187963317
"X267780","74","67.8118739748081",-6.18812602519191
"X267812","89","49.2559283492956",-39.7440716507044
"X268302","73","50.7868693776946",-22.2131306223054
"X268609","57","32.082640582132",-24.917359417868
"X271446","23","35.218891729047",12.218891729047
"X273258","66","51.6973606334163",-14.3026393665837
"X273424","85","41.4253601227526",-43.5746398772474
"X274912","93","85.394551724636",-7.605448275364
"X275489","81","55.305005033558",-25.694994966442
"X275927","62","45.067797903344",-16.932202096656
"X276298","44","51.8759424241793",7.8759424241793
"X276843","77","56.6924975836694",-20.3075024163306
"X277524","84","96.8957778327513",12.8957778327513
"X278423","74","48.6111222753403",-25.3888777246597
"X279168","82","68.0977097017021",-13.9022902982979
"X283200","89","56.6412374384112",-32.3587625615888
"X286186","76","56.0549103185709",-19.9450896814291
"X286938","88","74.9536220708592",-13.0463779291408
"X2874","74","63.1547687772875",-10.8452312227125
"X288936","76","54.4541221698794",-21.5458778301206
"X289495","60","50.3877014551079",-9.6122985448921
"X290940","89","68.3577789590362",-20.6422210409638
"X292970","84","55.1374058050803",-28.8625941949197
"X293045","83","66.8907550155886",-16.1092449844114
"X294013","84","65.7181548982658",-18.2818451017342
"X295004","77","48.0176898741789",-28.9823101258211
"X295374","61","31.6612079464808",-29.3387920535192
"X296032","76","78.0249288233245",2.0249288233245
"X29636","70","55.6199307357926",-14.3800692642074
"X297432","70","51.5280239164224",-18.4719760835776
"X298723","51","34.3953190925589",-16.6046809074411
"X299107","47","44.5716425674792",-2.4283574325208
"X299240","64","41.1298352554912",-22.8701647445088
"X299847","73","46.9987469490611",-26.0012530509389
"X300119","83","45.9988808887974",-37.0011191112026
"X301168","86","65.6789354176419",-20.3210645823581
"X301334","72","54.733951260879",-17.266048739121
"X302793","91","71.7340592829581",-19.2659407170419
"X306518","85","48.9296490309905",-36.0703509690095
"X307701","52","53.4910325140338",1.4910325140338
"X309354","96","77.0763548953077",-18.9236451046923
"X312547","78","55.2775956082597",-22.7224043917403
"X312966","70","52.7368861222647",-17.2631138777353
"X314377","88","67.9959738820388",-20.0040261179612
"X316393","61","90.1770343996902",29.1770343996902
"X317200","64","49.0543002579107",-14.9456997420893
"X317594","43","37.1887223039455",-5.8112776960545
"X319495","53","51.1111185312301",-1.8888814687699
"X320152","72","56.2505894332589",-15.7494105667411
"X320497","82","61.7841810444505",-20.2158189555495
"X322654","75","58.8604497492772",-16.1395502507228
"X322874","37","31.5426723574495",-5.4573276425505
"X323932","71","60.039762595534",-10.960237404466
"X325016","72","54.0705394606795",-17.9294605393205
"X326021","36","33.6571484780053",-2.3428515219947
"X326757","86","49.938007358564",-36.061992641436
"X326995","85","53.904989314011",-31.095010685989
"X329383","86","74.2795636911669",-11.7204363088331
"X330234","90","41.4207907451936",-48.5792092548064
"X332364","60","51.6701558561819",-8.3298441438181
