"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","32.9994388037529",-70.0005611962471
"X100165","35","19.8251852516918",-15.1748147483082
"X101417","75","92.8281866507113",17.8281866507113
"X101573","59","17.9829210108362",-41.0170789891638
"X103811","82","22.6864978208113",-59.3135021791887
"X104111","87","24.0775148996835",-62.9224851003165
"X104425","76","50.2308597217547",-25.7691402782453
"X105191","77","55.2717015902286",-21.7282984097714
"X105280","74","31.5470495947778",-42.4529504052222
"X105437","42","20.2857306888915",-21.7142693111085
"X10556","65","22.5262982452981",-42.4737017547019
"X10585","48","18.549308016433",-29.450691983567
"X106636","87","39.6497722665525",-47.3502277334475
"X107471","85","59.9379511681035",-25.0620488318965
"X107894","65","39.5345733362189",-25.4654266637811
"X108670","96","47.3937295058001",-48.6062704941999
"X108787","68","34.7537966481893",-33.2462033518107
"X110638","85","25.7624523066715",-59.2375476933285
"X110937","76","46.3546573142791",-29.6453426857209
"X112139","74","53.2754949380826",-20.7245050619174
"X112451","63","50.4340634244722",-12.5659365755278
"X112648","63","33.5497308167162",-29.4502691832838
"X113790","54","18.7364951133557",-35.2635048866443
"X114269","72","31.2432374923673",-40.7567625076327
"X114463","73","39.8080212047565",-33.1919787952435
"X114517","70","17.1092706990529",-52.8907293009471
"X115607","84","48.1550304737616",-35.8449695262384
"X117477","72","56.627026642587",-15.372973357413
"X117711","31","31.4271978130287",0.427197813028702
"X119624","35","17.7666868956534",-17.2333131043466
"X119765","75","20.5957088448896",-54.4042911551104
"X119833","70","31.6683345123191",-38.3316654876809
"X123774","72","61.070609924252",-10.929390075748
"X12498","50","20.886905538468",-29.113094461532
"X12515","79","31.1744057897051",-47.8255942102949
"X126024","96","22.5499470071987",-73.4500529928013
"X126254","78","53.4081481548281",-24.5918518451719
"X126536","76","39.2589000875359",-36.7410999124641
"X127107","90","52.659407591457",-37.340592408543
"X127256","66","52.8730695194991",-13.1269304805009
"X128677","87","32.5075076759322",-54.4924923240678
"X130623","68","34.8766530907833",-33.1233469092167
"X132134","76","39.5282444144188",-36.4717555855812
"X132772","61","31.5089511233175",-29.4910488766825
"X133308","62","28.3386160541453",-33.6613839458547
"X134046","79","64.190002079492",-14.809997920508
"X134459","75","33.5569107774042",-41.4430892225958
"X135261","74","44.1218386728431",-29.8781613271569
"X138103","65","19.5771028258172",-45.4228971741828
"X140045","64","35.9128023694236",-28.0871976305764
"X141059","62","32.8726816849656",-29.1273183150344
"X141932","83","31.8583520402791",-51.1416479597209
"X142869","69","64.5085650697041",-4.4914349302959
"X144008","82","42.0325616672567",-39.9674383327433
"X144592","52","44.4300377985621",-7.5699622014379
"X146054","79","58.9915661557427",-20.0084338442573
"X146189","78","39.3014640533355",-38.6985359466645
"X148666","65","43.4177742640969",-21.5822257359031
"X149215","80","51.4559758367112",-28.5440241632888
"X149317","45","31.5753570805693",-13.4246429194307
"X150347","55","28.4644144554619",-26.5355855445381
"X150811","90","58.1253769950433",-31.8746230049567
"X1540949","49","33.5340191832892",-15.4659808167108
"X155606","52","33.046676673983",-18.953323326017
"X157736","74","18.5242540038431",-55.4757459961569
"X158151","76","42.8842831284891",-33.1157168715109
"X1583280","62","35.8362764596469",-26.1637235403531
"X159562","91","51.9541677202085",-39.0458322797915
"X16412","73","27.7042966639361",-45.2957033360639
"X1645254","42","52.5008123774732",10.5008123774732
"X165971","69","48.2019558297321",-20.7980441702679
"X1670333","30","22.6797342289735",-7.3202657710265
"X167089","83","51.2627197177368",-31.7372802822632
"X1672043","52","37.5256377329099",-14.4743622670901
"X167363","85","39.3141271356058",-45.6858728643942
"X1680543","26","33.2627009037613",7.2627009037613
"X1680763","48","18.4232757481068",-29.5767242518932
"X1680767","35","18.028624622028",-16.971375377972
"X1680791","32","20.1056405193709",-11.8943594806291
"X1680876","68","21.1257986543174",-46.8742013456826
"X168794","53","17.829028983617",-35.170971016383
"X16945","65","31.9869151241745",-33.0130848758255
"X169514","82","43.0988094052796",-38.9011905947204
"X171287","43","20.3721576978959",-22.6278423021041
"X171529","81","58.0276756424029",-22.9723243575971
"X173106","54","24.8424248677099",-29.1575751322901
"X173327","71","32.797033847719",-38.202966152281
"X173816","41","34.6353402832202",-6.3646597167798
"X174011","87","32.9886099863018",-54.0113900136982
"X174247","100","52.4677249238174",-47.5322750761826
"X175096","57","31.7481044578624",-25.2518955421376
