"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","88.6948648714581",-14.3051351285419
"X100165","35","79.9743036326464",44.9743036326464
"X101417","75","89.2904298833861",14.2904298833861
"X101573","59","83.7556862393468",24.7556862393468
"X103811","82","78.8693710381846",-3.1306289618154
"X104111","87","87.3688594243912",0.368859424391204
"X104425","76","83.1302666676972",7.1302666676972
"X105191","77","85.658990869065",8.65899086906499
"X105280","74","73.5851989017547",-0.414801098245306
"X105437","42","78.5509755002479",36.5509755002479
"X10556","65","77.5998699562537",12.5998699562537
"X10585","48","85.8929573409031",37.8929573409031
"X106636","87","80.6643008630837",-6.3356991369163
"X107471","85","88.6816985294042",3.6816985294042
"X107894","65","74.6429781606694",9.6429781606694
"X108670","96","89.2904298833861",-6.7095701166139
"X108787","68","82.5957957944271",14.5957957944271
"X110638","85","76.0455068061917",-8.9544931938083
"X110937","76","85.4871669416793",9.48716694167931
"X112139","74","89.2904298833861",15.2904298833861
"X112451","63","75.4801247382992",12.4801247382992
"X112648","63","80.9127593354326",17.9127593354326
"X113790","54","80.4805339310694",26.4805339310694
"X114269","72","87.3856110586613",15.3856110586613
"X114463","73","89.2904298833861",16.2904298833861
"X114517","70","79.5172021198326",9.5172021198326
"X115607","84","87.5138776116756",3.5138776116756
"X117477","72","86.4652348171935",14.4652348171935
"X117711","31","82.0773257152406",51.0773257152406
"X119624","35","79.9291675301295",44.9291675301295
"X119765","75","86.1178118334823",11.1178118334823
"X119833","70","79.8882826884296",9.8882826884296
"X123774","72","88.7340935874878",16.7340935874878
"X12498","50","81.5614546078012",31.5614546078012
"X12515","79","89.2904298833861",10.2904298833861
"X126024","96","83.6277592820774",-12.3722407179226
"X126254","78","79.1481633112296",1.1481633112296
"X126536","76","89.0976693818152",13.0976693818152
"X127107","90","84.4491380777889",-5.5508619222111
"X127256","66","80.1326847141118",14.1326847141118
"X128677","87","71.9718827071138",-15.0281172928862
"X130623","68","75.8672423703368",7.8672423703368
"X132134","76","87.8410014024582",11.8410014024582
"X132772","61","73.4420575191548",12.4420575191548
