"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","77.0234544221119",-25.9765455778881
"X100165","35","51.0138712407072",16.0138712407072
"X101417","75","85.1978720274656",10.1978720274656
"X101573","59","68.6128928118925",9.61289281189249
"X103811","82","80.7499501501765",-1.2500498498235
"X104111","87","85.1978720274656",-1.80212797253439
"X104425","76","85.1978720274656",9.19787202746561
"X105191","77","76.8575747164221",-0.142425283577893
"X105280","74","77.6302443601651",3.63024436016509
"X105437","42","50.151484554139",8.151484554139
"X10556","65","73.8183732865019",8.8183732865019
"X10585","48","76.3138385562408",28.3138385562408
"X106636","87","80.3433000174822",-6.65669998251779
"X107471","85","76.9625246050202",-8.03747539497979
"X107894","65","76.3888065905478",11.3888065905478
"X108670","96","80.938016369373",-15.061983630627
"X108787","68","69.7092913675159",1.7092913675159
"X110638","85","77.2814509795644",-7.7185490204356
"X110937","76","67.9694644569866",-8.0305355430134
"X112139","74","73.9326092499848",-0.0673907500152069
"X112451","63","70.1608970314297",7.1608970314297
"X112648","63","71.4162770991828",8.41627709918281
"X113790","54","66.2903790467629",12.2903790467629
"X114269","72","77.2279855753887",5.2279855753887
"X114463","73","76.7033294242187",3.70332942421869
"X114517","70","72.8382246236658",2.83822462366579
"X115607","84","76.3766401185353",-7.62335988146469
"X117477","72","81.2825765352777",9.2825765352777
"X117711","31","50.5789582626642",19.5789582626642
"X119624","35","68.687544094218",33.687544094218
"X119765","75","72.4758665607727",-2.5241334392273
"X119833","70","70.4830635331131",0.483063533113096
"X123774","72","79.1032407481386",7.1032407481386
"X12498","50","65.3317396283203",15.3317396283203
"X12515","79","79.5657631106927",0.5657631106927
"X126024","96","83.0087980364064",-12.9912019635936
"X126254","78","72.4536751466091",-5.5463248533909
"X126536","76","79.6722179244501",3.67221792445009
"X127107","90","76.0371332113331",-13.9628667886669
"X127256","66","79.9754147666544",13.9754147666544
"X128677","87","83.9061239998574",-3.0938760001426
"X130623","68","75.2801230731626",7.2801230731626
"X132134","76","74.1273074074908",-1.8726925925092
"X132772","61","73.6487553229747",12.6487553229747
"X133308","62","72.3814795007129",10.3814795007129
"X134046","79","83.313606396812",4.31360639681201
"X134459","75","76.4278484009969",1.42784840099689
"X135261","74","83.5687282001456",9.5687282001456
"X138103","65","74.2351718535632",9.2351718535632
"X140045","64","68.9715881665243",4.9715881665243
"X141059","62","73.6145338864089",11.6145338864089
"X141932","83","82.9523717631043",-0.0476282368957044
"X142869","69","83.8213673251684",14.8213673251684
"X144008","82","78.2014808014724",-3.7985191985276
"X144592","52","72.4148145106047",20.4148145106047
"X146054","79","85.1978720274656",6.19787202746561
"X146189","78","77.3517269918534",-0.648273008146603
"X148666","65","73.8575976265757",8.8575976265757
"X149215","80","77.6383482228317",-2.3616517771683
