Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
896,1,bagEarth,0.4341746135,8.980154519,,,,,,,,0.0432991669,0.8049177447,0.8163470805
3705,1,bagEarth,0.4371219209,8.787442749,,,,,,,,,,
2447,1,bagEarth,0.4773710783,8.852290847,,,,,,,,,,
473,1,bagEarth,0.4922592168,7.886241218,,,,,,,,,,
820,1,bagEarth,0.4959238947,7.644905171,,,,,,,,,,
3592,1,bagEarth,0.5035718763,7.808311619,,,,,,,,,,
908,1,bagEarth,0.5222657236,8.306280049,,,,,,,,,,
3083,1,bagEarth,0.5239589411,7.936671389,,,,,,,,,,
611,1,bagEarth,0.5350322368,8.908806462,,,,,,,,,,
3040,1,bagEarth,0.5414731206,8.29695367,,,,,,,,,,
2661,1,bagEarth,0.5417614654,8.969074691,,,,,,,,,,
699,1,bagEarth,0.5497512929,8.305019811,,,,,,,,,,
1864,1,bagEarth,0.550585806,8.259122404,,,,,,,,,,
852,1,bagEarth,0.5558029449,8.200863416,,,,,,,,,,
2969,1,bagEarth,0.5575596643,8.000603587,,,,,,,,,,
2033,1,bagEarth,0.5604450908,8.627335641,,,,,,,,,,
1803,1,bagEarth,0.5608559263,8.352612133,,,,,,,,,,
2120,1,bagEarth,0.5624191004,8.55750143,,,,,,,,,,
1835,1,bagEarth,0.5666536371,7.849048146,,,,,,,,,,
2001,1,bagEarth,0.5729804225,8.662182621,,,,,,,,,,
1521,1,bagEarth,0.5753166193,7.76715355,,,,,,,,,,
1147,1,bagEarth,0.5753783934,7.711764742,,,,,,,,,,
3701,1,bagEarth,0.580043617,8.122383615,,,,,,,,,,
3401,1,bagEarth,0.5819944018,8.323681828,,,,,,,,,,
2745,1,bagEarth,0.5823556531,7.998291328,,,,,,,,,,
3286,1,bagEarth,0.5836213969,8.07897142,,,,,,,,,,
405,1,bagEarth,0.5844820072,7.137674853,,,,,,,,,,
1809,1,bagEarth,0.5861698617,8.319274146,,,,,,,,,,
1759,1,bagEarth,0.5880687428,7.603141054,,,,,,,,,,
3462,1,bagEarth,0.5888373634,7.678737821,,,,,,,,,,
3185,1,bagEarth,0.590331543,8.058571124,,,,,,,,,,
1424,1,bagEarth,0.5907882984,8.270527304,,,,,,,,,,
3106,1,bagEarth,0.592692556,7.709832996,,,,,,,,,,
1533,1,bagEarth,0.593129409,7.74475152,,,,,,,,,,
3733,1,bagEarth,0.5932260825,7.885004248,,,,,,,,,,
2302,1,bagEarth,0.5953352589,7.999480141,,,,,,,,,,
732,1,bagEarth,0.5980747763,7.750462526,,,,,,,,,,
1498,1,bagEarth,0.59934355,7.855443776,,,,,,,,,,
2995,1,bagEarth,0.6016452259,7.695759858,,,,,,,,,,
3165,1,bagEarth,0.6036219506,7.749880861,,,,,,,,,,
197,1,bagEarth,0.6038217887,7.5668358,,,,,,,,,,
2179,1,bagEarth,0.6047234815,8.724463298,,,,,,,,,,
3841,1,bagEarth,0.6066383273,7.791827389,,,,,,,,,,
247,1,bagEarth,0.607989023,8.528451478,,,,,,,,,,
3261,1,bagEarth,0.6091639157,7.789147821,,,,,,,,,,
3597,1,bagEarth,0.6093328945,8.527693915,,,,,,,,,,
609,1,bagEarth,0.6099585844,8.347164821,,,,,,,,,,
654,1,bagEarth,0.6119892746,7.703560302,,,,,,,,,,
3823,1,bagEarth,0.6136259954,7.714087588,,,,,,,,,,
629,1,bagEarth,0.6149303637,8.008911062,,,,,,,,,,
3810,1,bagEarth,0.6158588589,8.028551878,,,,,,,,,,
3458,1,bagEarth,0.6167883661,8.124868173,,,,,,,,,,
2400,1,bagEarth,0.6188530515,7.94604066,,,,,,,,,,
317,1,bagEarth,0.6198382189,8.810554384,,,,,,,,,,
3837,1,bagEarth,0.6202344418,7.970384744,,,,,,,,,,
2387,1,bagEarth,0.6217368906,8.198565673,,,,,,,,,,
3533,1,bagEarth,0.6241212812,8.011156671,,,,,,,,,,
3514,1,bagEarth,0.6247318446,8.003132855,,,,,,,,,,
360,1,bagEarth,0.6248670707,7.970936975,,,,,,,,,,
145,1,bagEarth,0.6272626438,8.246770354,,,,,,,,,,
1305,1,bagEarth,0.6304580122,7.918604189,,,,,,,,,,
2352,1,bagEarth,0.6314221659,7.629781997,,,,,,,,,,
409,1,bagEarth,0.6319982232,7.663642259,,,,,,,,,,
3065,1,bagEarth,0.6327178846,8.17627193,,,,,,,,,,
3242,1,bagEarth,0.6331827525,7.713912011,,,,,,,,,,
731,1,bagEarth,0.6332232723,7.315042791,,,,,,,,,,
1563,1,bagEarth,0.6338746017,8.431849909,,,,,,,,,,
3658,1,bagEarth,0.6345432599,7.788218348,,,,,,,,,,
2906,1,bagEarth,0.6360113291,8.449877771,,,,,,,,,,
484,1,bagEarth,0.6364219518,7.530652091,,,,,,,,,,
3565,1,bagEarth,0.6370413462,7.846504808,,,,,,,,,,
181,1,bagEarth,0.6373649795,7.973515203,,,,,,,,,,
2190,1,bagEarth,0.6375650176,7.657256654,,,,,,,,,,
3152,1,bagEarth,0.6375701522,7.650980137,,,,,,,,,,
2657,1,bagEarth,0.6377118322,7.620483837,,,,,,,,,,
1668,1,bagEarth,0.6386433179,7.73005937,,,,,,,,,,
2882,1,bagEarth,0.6393662831,8.097753497,,,,,,,,,,
3871,1,bagEarth,0.6400371509,8.56725485,,,,,,,,,,
2958,1,bagEarth,0.6403808174,7.5691496,,,,,,,,,,
872,1,bagEarth,0.6410916235,7.993572075,,,,,,,,,,
3966,1,bagEarth,0.6418143499,7.698183433,,,,,,,,,,
606,1,bagEarth,0.6459335181,7.713012713,,,,,,,,,,
3010,1,bagEarth,0.6461165204,8.225266586,,,,,,,,,,
592,1,bagEarth,0.6465528302,8.026610642,,,,,,,,,,
1695,1,bagEarth,0.6468004286,8.168913787,,,,,,,,,,
1560,1,bagEarth,0.6468687918,7.598489176,,,,,,,,,,
105,1,bagEarth,0.6473170089,8.160727404,,,,,,,,,,
493,1,bagEarth,0.6473579344,7.637836689,,,,,,,,,,
1977,1,bagEarth,0.647505606,7.499769891,,,,,,,,,,
2835,1,bagEarth,0.6475771865,7.973483643,,,,,,,,,,
3418,1,bagEarth,0.6486156097,7.846775479,,,,,,,,,,
2985,1,bagEarth,0.6509263608,7.58919895,,,,,,,,,,
1824,1,bagEarth,0.6510915026,7.600132288,,,,,,,,,,
3887,1,bagEarth,0.6512826885,8.01162675,,,,,,,,,,
1628,1,bagEarth,0.6535053787,7.556257883,,,,,,,,,,
511,1,bagEarth,0.6539039849,7.279788234,,,,,,,,,,
216,1,bagEarth,0.6542821554,7.232163007,,,,,,,,,,
2260,1,bagEarth,0.6551165792,7.924711306,,,,,,,,,,
115,1,bagEarth,0.6552374524,7.456228341,,,,,,,,,,
1074,1,bagEarth,0.6559423275,7.681805192,,,,,,,,,,
3564,1,bagEarth,0.6559602015,7.274402134,,,,,,,,,,
2960,1,bagEarth,0.6560170197,7.85464166,,,,,,,,,,
2003,1,bagEarth,0.6565984685,7.993724997,,,,,,,,,,
541,1,bagEarth,0.6571159647,7.296666286,,,,,,,,,,
721,1,bagEarth,0.6572417461,8.002251096,,,,,,,,,,
3681,1,bagEarth,0.6593381652,7.406168213,,,,,,,,,,
969,1,bagEarth,0.6594138322,7.911050193,,,,,,,,,,
2384,1,bagEarth,0.6596051863,8.360836101,,,,,,,,,,
1127,1,bagEarth,0.6604053545,7.069975865,,,,,,,,,,
3087,1,bagEarth,0.6613836646,7.95783453,,,,,,,,,,
2880,1,bagEarth,0.6619433546,7.496663083,,,,,,,,,,
1565,1,bagEarth,0.6636700914,7.967495888,,,,,,,,,,
326,1,bagEarth,0.6642044199,7.397800143,,,,,,,,,,
2796,1,bagEarth,0.6652981364,7.58552412,,,,,,,,,,
2170,1,bagEarth,0.6671559235,7.953242782,,,,,,,,,,
1788,1,bagEarth,0.6674656112,7.87578191,,,,,,,,,,
1106,1,bagEarth,0.6676483763,8.423948479,,,,,,,,,,
1630,1,bagEarth,0.6680637129,7.812301788,,,,,,,,,,
2539,1,bagEarth,0.6681651303,7.680852141,,,,,,,,,,
3450,1,bagEarth,0.6685736152,8.081905009,,,,,,,,,,
2025,1,bagEarth,0.6689028197,7.77686522,,,,,,,,,,
2918,1,bagEarth,0.6699305181,6.857401411,,,,,,,,,,
3605,1,bagEarth,0.6700779633,7.585149827,,,,,,,,,,
561,1,bagEarth,0.6703620466,7.127153847,,,,,,,,,,
1220,1,bagEarth,0.670780286,7.450643432,,,,,,,,,,
431,1,bagEarth,0.6712229979,7.444081855,,,,,,,,,,
3067,1,bagEarth,0.6721598587,7.88271109,,,,,,,,,,
543,1,bagEarth,0.6725202333,7.33838155,,,,,,,,,,
3293,1,bagEarth,0.6727278574,7.871181361,,,,,,,,,,
2057,1,bagEarth,0.6731472379,7.818574585,,,,,,,,,,
1352,1,bagEarth,0.6733531027,7.922872191,,,,,,,,,,
1041,1,bagEarth,0.6743090784,7.563310121,,,,,,,,,,
3069,1,bagEarth,0.674811191,8.065235756,,,,,,,,,,
379,1,bagEarth,0.6758507934,8.02116274,,,,,,,,,,
1614,1,bagEarth,0.6761595205,7.767061085,,,,,,,,,,
2716,1,bagEarth,0.6767786256,7.90725525,,,,,,,,,,
2091,1,bagEarth,0.6768656198,8.092747504,,,,,,,,,,
2560,1,bagEarth,0.6769582373,7.389304865,,,,,,,,,,
2538,1,bagEarth,0.6780647653,8.50569204,,,,,,,,,,
85,1,bagEarth,0.6784271301,7.448817978,,,,,,,,,,
1682,1,bagEarth,0.6784518102,7.951602256,,,,,,,,,,
1856,1,bagEarth,0.6787712354,6.990637549,,,,,,,,,,
1605,1,bagEarth,0.6789964641,7.69263731,,,,,,,,,,
1115,1,bagEarth,0.6793383255,7.584525141,,,,,,,,,,
366,1,bagEarth,0.6793989101,7.461833931,,,,,,,,,,
59,1,bagEarth,0.6809390713,7.808477973,,,,,,,,,,
1708,1,bagEarth,0.6810455741,7.389058701,,,,,,,,,,
1440,1,bagEarth,0.6824311588,7.927643137,,,,,,,,,,
406,1,bagEarth,0.6826896276,7.66636863,,,,,,,,,,
2941,1,bagEarth,0.6828415791,7.28372219,,,,,,,,,,
734,1,bagEarth,0.6834764004,7.422459946,,,,,,,,,,
2622,1,bagEarth,0.6836878875,7.17970909,,,,,,,,,,
1526,1,bagEarth,0.6845853956,8.064777861,,,,,,,,,,
1078,1,bagEarth,0.6850314437,7.513851843,,,,,,,,,,
1542,1,bagEarth,0.6859732087,7.760172699,,,,,,,,,,
127,1,bagEarth,0.6867593672,7.729734363,,,,,,,,,,
2647,1,bagEarth,0.6874484879,7.02002598,,,,,,,,,,
3997,1,bagEarth,0.6874554355,7.493765608,,,,,,,,,,
1043,1,bagEarth,0.6881811024,8.037475025,,,,,,,,,,
242,1,bagEarth,0.6890330132,7.549288198,,,,,,,,,,
3528,1,bagEarth,0.6892398341,7.558854051,,,,,,,,,,
220,1,bagEarth,0.6892654711,7.140300156,,,,,,,,,,
2932,1,bagEarth,0.6899983369,7.370382206,,,,,,,,,,
1744,1,bagEarth,0.6910085503,7.510970511,,,,,,,,,,
2413,1,bagEarth,0.6925229204,7.411065832,,,,,,,,,,
3559,1,bagEarth,0.6930294127,7.980549462,,,,,,,,,,
1603,1,bagEarth,0.6931217743,8.04605329,,,,,,,,,,
598,1,bagEarth,0.6935524607,7.492763135,,,,,,,,,,
2252,1,bagEarth,0.6936207561,7.565024323,,,,,,,,,,
501,1,bagEarth,0.6937589604,8.018847035,,,,,,,,,,
3718,1,bagEarth,0.694127766,7.5989592,,,,,,,,,,
2351,1,bagEarth,0.6948113668,8.086271409,,,,,,,,,,
2920,1,bagEarth,0.6948822153,7.523715993,,,,,,,,,,
2180,1,bagEarth,0.6950757183,7.309614485,,,,,,,,,,
1233,1,bagEarth,0.6953149752,7.263544304,,,,,,,,,,
1559,1,bagEarth,0.6956484082,7.867952651,,,,,,,,,,
2137,1,bagEarth,0.6956802459,7.904516135,,,,,,,,,,
1420,1,bagEarth,0.6957505215,7.774637582,,,,,,,,,,
1511,1,bagEarth,0.6958720144,7.87860571,,,,,,,,,,
3540,1,bagEarth,0.6958805465,6.63354118,,,,,,,,,,
388,1,bagEarth,0.6961919759,7.22356531,,,,,,,,,,
780,1,bagEarth,0.6973049053,7.79589849,,,,,,,,,,
99,1,bagEarth,0.6976729713,6.808845707,,,,,,,,,,
3971,1,bagEarth,0.6979455771,7.21335863,,,,,,,,,,
425,1,bagEarth,0.6979806247,6.95207186,,,,,,,,,,
2524,1,bagEarth,0.6982837536,7.414909624,,,,,,,,,,
2325,1,bagEarth,0.6982923738,7.753233685,,,,,,,,,,
795,1,bagEarth,0.6984879973,7.27972675,,,,,,,,,,
1794,1,bagEarth,0.6985327853,7.310175162,,,,,,,,,,
2154,1,bagEarth,0.6989744158,7.382660011,,,,,,,,,,
3512,1,bagEarth,0.6992185618,7.416931395,,,,,,,,,,
2165,1,bagEarth,0.6992661791,8.320828257,,,,,,,,,,
3824,1,bagEarth,0.6993229351,8.211675556,,,,,,,,,,
1799,1,bagEarth,0.6994568699,8.175109112,,,,,,,,,,
1201,1,bagEarth,0.7005501041,7.232675744,,,,,,,,,,
390,1,bagEarth,0.7013225228,8.255752966,,,,,,,,,,
3170,1,bagEarth,0.7015350395,7.43368256,,,,,,,,,,
2721,1,bagEarth,0.7016955809,7.746463892,,,,,,,,,,
1802,1,bagEarth,0.7020414769,7.387286837,,,,,,,,,,
1181,1,bagEarth,0.7021685597,7.515322322,,,,,,,,,,
1462,1,bagEarth,0.7022576239,7.229358619,,,,,,,,,,
574,1,bagEarth,0.7028410554,7.329714957,,,,,,,,,,
2872,1,bagEarth,0.7029470657,7.682684131,,,,,,,,,,
2249,1,bagEarth,0.703153839,7.324400667,,,,,,,,,,
1681,1,bagEarth,0.7042325999,8.304887562,,,,,,,,,,
1111,1,bagEarth,0.7042893031,7.546102043,,,,,,,,,,
3385,1,bagEarth,0.7050807236,7.150504843,,,,,,,,,,
3218,1,bagEarth,0.7051224429,6.955243333,,,,,,,,,,
1522,1,bagEarth,0.7072159533,7.156081967,,,,,,,,,,
1293,1,bagEarth,0.7074330299,7.495341294,,,,,,,,,,
2862,1,bagEarth,0.7078325735,7.428705089,,,,,,,,,,
3282,1,bagEarth,0.7079987494,8.028098112,,,,,,,,,,
177,1,bagEarth,0.7083260825,7.269195847,,,,,,,,,,
2553,1,bagEarth,0.7083945593,7.298515947,,,,,,,,,,
1391,1,bagEarth,0.7093498356,7.948473395,,,,,,,,,,
3699,1,bagEarth,0.7099222542,7.767901446,,,,,,,,,,
1494,1,bagEarth,0.7103575774,7.842455482,,,,,,,,,,
3119,1,bagEarth,0.7105115744,7.685121461,,,,,,,,,,
138,1,bagEarth,0.7111538721,7.523910139,,,,,,,,,,
2259,1,bagEarth,0.711169605,7.132485933,,,,,,,,,,
38,1,bagEarth,0.712276667,7.756991403,,,,,,,,,,
1203,1,bagEarth,0.7124482006,7.437111665,,,,,,,,,,
1330,1,bagEarth,0.7124802857,8.518849976,,,,,,,,,,
2112,1,bagEarth,0.712586189,7.551053737,,,,,,,,,,
1444,1,bagEarth,0.7130685475,7.507373575,,,,,,,,,,
3167,1,bagEarth,0.7131182984,7.817654871,,,,,,,,,,
2720,1,bagEarth,0.7131366369,7.529691127,,,,,,,,,,
2593,1,bagEarth,0.7132992354,7.665672989,,,,,,,,,,
1069,1,bagEarth,0.7133386438,7.635549253,,,,,,,,,,
2766,1,bagEarth,0.7138871724,7.924115111,,,,,,,,,,
1881,1,bagEarth,0.7144692577,7.386664095,,,,,,,,,,
685,1,bagEarth,0.7144973034,7.535651092,,,,,,,,,,
3738,1,bagEarth,0.714521849,7.684121546,,,,,,,,,,
1382,1,bagEarth,0.7145237376,8.059131124,,,,,,,,,,
1150,1,bagEarth,0.7146664955,7.458345809,,,,,,,,,,
1480,1,bagEarth,0.7146833111,8.148315651,,,,,,,,,,
1847,1,bagEarth,0.7146876388,7.999012435,,,,,,,,,,
1505,1,bagEarth,0.7151668207,7.662491227,,,,,,,,,,
3768,1,bagEarth,0.7155623683,8.294168022,,,,,,,,,,
1686,1,bagEarth,0.7156730931,7.368507776,,,,,,,,,,
2994,1,bagEarth,0.7157046784,7.4326092,,,,,,,,,,
3020,1,bagEarth,0.7164776763,7.280623365,,,,,,,,,,
472,1,bagEarth,0.7166085941,7.05340164,,,,,,,,,,
1144,1,bagEarth,0.7175200122,7.526691674,,,,,,,,,,
3562,1,bagEarth,0.7175570011,7.243374509,,,,,,,,,,
3708,1,bagEarth,0.7179591804,7.876003708,,,,,,,,,,
1275,1,bagEarth,0.7183488001,7.193714075,,,,,,,,,,
3088,1,bagEarth,0.718357276,7.523903488,,,,,,,,,,
3652,1,bagEarth,0.7191453592,7.991091267,,,,,,,,,,
3243,1,bagEarth,0.7200475121,7.760764938,,,,,,,,,,
514,1,bagEarth,0.7202860344,7.222342184,,,,,,,,,,
1656,1,bagEarth,0.7210983365,7.288782954,,,,,,,,,,
2275,1,bagEarth,0.7211472747,7.467763746,,,,,,,,,,
634,1,bagEarth,0.7216669776,7.519963134,,,,,,,,,,
2944,1,bagEarth,0.7221881089,8.096422686,,,,,,,,,,
410,1,bagEarth,0.7232533983,7.146758259,,,,,,,,,,
3532,1,bagEarth,0.7233304462,7.908685202,,,,,,,,,,
3062,1,bagEarth,0.7234651672,7.530355235,,,,,,,,,,
1893,1,bagEarth,0.7234697867,7.568189855,,,,,,,,,,
3720,1,bagEarth,0.7243525484,7.316877541,,,,,,,,,,
599,1,bagEarth,0.7244365844,7.349904828,,,,,,,,,,
368,1,bagEarth,0.7249189349,7.48607595,,,,,,,,,,
1399,1,bagEarth,0.7249393709,7.13458828,,,,,,,,,,
3647,1,bagEarth,0.7252174752,7.156090186,,,,,,,,,,
3620,1,bagEarth,0.7255498764,6.940634,,,,,,,,,,
161,1,bagEarth,0.7258039858,7.359379931,,,,,,,,,,
3247,1,bagEarth,0.7260465227,8.036530827,,,,,,,,,,
2919,1,bagEarth,0.726202535,7.883344954,,,,,,,,,,
2055,1,bagEarth,0.7263739901,7.646461398,,,,,,,,,,
1014,1,bagEarth,0.7264595451,6.988669784,,,,,,,,,,
2395,1,bagEarth,0.7265585714,7.640203723,,,,,,,,,,
537,1,bagEarth,0.7267420573,7.309860155,,,,,,,,,,
2782,1,bagEarth,0.7268822784,8.408939868,,,,,,,,,,
2563,1,bagEarth,0.727352572,8.574113279,,,,,,,,,,
1256,1,bagEarth,0.7280279422,8.415237801,,,,,,,,,,
3552,1,bagEarth,0.7281864566,8.081033197,,,,,,,,,,
3187,1,bagEarth,0.7285663912,7.784235331,,,,,,,,,,
2477,1,bagEarth,0.7294979072,7.82647429,,,,,,,,,,
2927,1,bagEarth,0.7297926988,6.98057175,,,,,,,,,,
720,1,bagEarth,0.7298149959,7.9473978,,,,,,,,,,
1972,1,bagEarth,0.7299319119,7.209182913,,,,,,,,,,
2297,1,bagEarth,0.7301615131,6.989912695,,,,,,,,,,
2301,1,bagEarth,0.7309602632,7.319934036,,,,,,,,,,
2625,1,bagEarth,0.731330067,7.621299981,,,,,,,,,,
3575,1,bagEarth,0.7315959427,8.26052978,,,,,,,,,,
3934,1,bagEarth,0.7317423274,7.768803997,,,,,,,,,,
717,1,bagEarth,0.7321173993,7.763246147,,,,,,,,,,
1647,1,bagEarth,0.7321861829,8.569063264,,,,,,,,,,
1020,1,bagEarth,0.7322027574,6.83371757,,,,,,,,,,
112,1,bagEarth,0.7322394423,7.853246478,,,,,,,,,,
1226,1,bagEarth,0.7323422258,8.598505796,,,,,,,,,,
3900,1,bagEarth,0.732996112,7.382363576,,,,,,,,,,
2283,1,bagEarth,0.7334273189,8.511808871,,,,,,,,,,
3005,1,bagEarth,0.7337354916,7.319197314,,,,,,,,,,
1067,1,bagEarth,0.7337428585,7.347511346,,,,,,,,,,
2241,1,bagEarth,0.7339247928,7.404438606,,,,,,,,,,
2181,1,bagEarth,0.7343489384,7.863452069,,,,,,,,,,
2748,1,bagEarth,0.7344081999,7.523026679,,,,,,,,,,
1211,1,bagEarth,0.7349030867,7.671344473,,,,,,,,,,
3252,1,bagEarth,0.7350019979,8.048066882,,,,,,,,,,
1379,1,bagEarth,0.7351003898,8.365062548,,,,,,,,,,
2783,1,bagEarth,0.7353372454,6.935814357,,,,,,,,,,
1532,1,bagEarth,0.7355460959,8.476205206,,,,,,,,,,
569,1,bagEarth,0.7356389703,7.36700038,,,,,,,,,,
1434,1,bagEarth,0.7357326288,7.488082625,,,,,,,,,,
1751,1,bagEarth,0.7359406024,7.446232296,,,,,,,,,,
1909,1,bagEarth,0.736058833,7.199507449,,,,,,,,,,
1110,1,bagEarth,0.7361301343,8.177901235,,,,,,,,,,
1415,1,bagEarth,0.7364133755,7.45678336,,,,,,,,,,
1609,1,bagEarth,0.736463003,8.636395865,,,,,,,,,,
3616,1,bagEarth,0.7373296138,7.797488617,,,,,,,,,,
2642,1,bagEarth,0.7374017477,7.467763804,,,,,,,,,,
557,1,bagEarth,0.737522119,7.181673325,,,,,,,,,,
225,1,bagEarth,0.7375968407,7.412328068,,,,,,,,,,
68,1,bagEarth,0.7376758671,8.399556805,,,,,,,,,,
673,1,bagEarth,0.7377229617,7.49091752,,,,,,,,,,
2864,1,bagEarth,0.7377642884,7.148224605,,,,,,,,,,
3440,1,bagEarth,0.7378536079,8.404996535,,,,,,,,,,
2822,1,bagEarth,0.7382643579,6.867298488,,,,,,,,,,
807,1,bagEarth,0.7382873609,7.755916628,,,,,,,,,,
558,1,bagEarth,0.7383720387,7.419901781,,,,,,,,,,
215,1,bagEarth,0.7386356291,7.357926659,,,,,,,,,,
2499,1,bagEarth,0.7387168837,7.187239075,,,,,,,,,,
2124,1,bagEarth,0.7391718002,8.482137693,,,,,,,,,,
2045,1,bagEarth,0.7394089088,7.489916767,,,,,,,,,,
2063,1,bagEarth,0.739470428,7.179935433,,,,,,,,,,
984,1,bagEarth,0.7399808273,8.702488145,,,,,,,,,,
3469,1,bagEarth,0.7400765457,6.986201073,,,,,,,,,,
2460,1,bagEarth,0.740200888,7.310588341,,,,,,,,,,
1430,1,bagEarth,0.7402070762,7.965494455,,,,,,,,,,
943,1,bagEarth,0.7402935437,7.380270626,,,,,,,,,,
27,1,bagEarth,0.7404112052,8.099201375,,,,,,,,,,
1987,1,bagEarth,0.7407661915,8.403794105,,,,,,,,,,
3064,1,bagEarth,0.7409560773,8.1780173,,,,,,,,,,
2316,1,bagEarth,0.7413353116,8.636326059,,,,,,,,,,
674,1,bagEarth,0.7418271883,7.659137333,,,,,,,,,,
51,1,bagEarth,0.7418543572,6.871830323,,,,,,,,,,
293,1,bagEarth,0.74210444,7.454299413,,,,,,,,,,
2385,1,bagEarth,0.7422151608,6.826511592,,,,,,,,,,
1031,1,bagEarth,0.7423277686,7.054519615,,,,,,,,,,
1392,1,bagEarth,0.7426463535,7.35540411,,,,,,,,,,
231,1,bagEarth,0.7427675979,7.644673985,,,,,,,,,,
329,1,bagEarth,0.7430051243,7.14576068,,,,,,,,,,
1209,1,bagEarth,0.743018015,7.539630529,,,,,,,,,,
1659,1,bagEarth,0.7430591003,8.481730979,,,,,,,,,,
3428,1,bagEarth,0.7431650818,6.952441027,,,,,,,,,,
249,1,bagEarth,0.7433729718,7.982505527,,,,,,,,,,
581,1,bagEarth,0.7436911025,7.423471674,,,,,,,,,,
758,1,bagEarth,0.7437868553,8.029558733,,,,,,,,,,
79,1,bagEarth,0.7438120022,7.629954222,,,,,,,,,,
1100,1,bagEarth,0.7441041997,7.283282076,,,,,,,,,,
1832,1,bagEarth,0.7441741198,6.830896126,,,,,,,,,,
2178,1,bagEarth,0.7443398625,7.925577488,,,,,,,,,,
