Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
785,1,gamboost,0.7359244596,7.523383558,,,,,,,,0.02900099847,0.8432323328,0.8442857971
1423,1,gamboost,0.7569247257,7.52445822,,,,,,,,,,
494,1,gamboost,0.7590704444,7.616579214,,,,,,,,,,
2404,1,gamboost,0.7594804726,7.294508707,,,,,,,,,,
1300,1,gamboost,0.7664030291,7.512289665,,,,,,,,,,
3444,1,gamboost,0.7668899613,7.745670388,,,,,,,,,,
3209,1,gamboost,0.7681467665,7.114093093,,,,,,,,,,
3412,1,gamboost,0.7685116759,7.439508493,,,,,,,,,,
1566,1,gamboost,0.7695654914,7.434801814,,,,,,,,,,
2913,1,gamboost,0.7711836935,7.233828851,,,,,,,,,,
959,1,gamboost,0.7718318338,7.227398229,,,,,,,,,,
1738,1,gamboost,0.7723008575,7.770666414,,,,,,,,,,
3546,1,gamboost,0.7737499919,7.177610075,,,,,,,,,,
3709,1,gamboost,0.77521705,7.117420602,,,,,,,,,,
3982,1,gamboost,0.7758752691,7.421308612,,,,,,,,,,
2679,1,gamboost,0.776812551,7.053086884,,,,,,,,,,
3918,1,gamboost,0.7768573949,7.106492869,,,,,,,,,,
3185,1,gamboost,0.7769319039,7.143869618,,,,,,,,,,
847,1,gamboost,0.7774533373,7.707681126,,,,,,,,,,
515,1,gamboost,0.777472075,7.488626637,,,,,,,,,,
2537,1,gamboost,0.7777686393,6.668638675,,,,,,,,,,
412,1,gamboost,0.7778849673,7.283635836,,,,,,,,,,
1454,1,gamboost,0.7783722236,7.340069276,,,,,,,,,,
2946,1,gamboost,0.7788422936,7.285591018,,,,,,,,,,
317,1,gamboost,0.7790859942,7.228237361,,,,,,,,,,
3359,1,gamboost,0.7794776566,7.14843482,,,,,,,,,,
954,1,gamboost,0.7806933833,7.342930457,,,,,,,,,,
935,1,gamboost,0.7809998185,7.377976534,,,,,,,,,,
3137,1,gamboost,0.7814457603,7.283042313,,,,,,,,,,
2998,1,gamboost,0.7819708102,7.407621729,,,,,,,,,,
1410,1,gamboost,0.7825152609,7.574790902,,,,,,,,,,
2033,1,gamboost,0.7827672011,7.057724061,,,,,,,,,,
1912,1,gamboost,0.7830323227,7.62293061,,,,,,,,,,
3281,1,gamboost,0.783884875,7.085894008,,,,,,,,,,
668,1,gamboost,0.7845547279,6.868166213,,,,,,,,,,
2635,1,gamboost,0.784595277,7.200298423,,,,,,,,,,
2339,1,gamboost,0.7846184255,7.219803144,,,,,,,,,,
2365,1,gamboost,0.7848347882,7.244996987,,,,,,,,,,
270,1,gamboost,0.784945887,7.306256445,,,,,,,,,,
1865,1,gamboost,0.7849616715,7.449760249,,,,,,,,,,
2692,1,gamboost,0.7854761161,7.245539195,,,,,,,,,,
2764,1,gamboost,0.7859541502,7.251746433,,,,,,,,,,
1769,1,gamboost,0.7859822507,7.195092522,,,,,,,,,,
1994,1,gamboost,0.7863663767,7.273501848,,,,,,,,,,
457,1,gamboost,0.7872343076,7.137718761,,,,,,,,,,
3442,1,gamboost,0.7872656913,7.482572504,,,,,,,,,,
2815,1,gamboost,0.7875699506,6.931099854,,,,,,,,,,
1350,1,gamboost,0.7876811865,6.98170155,,,,,,,,,,
3407,1,gamboost,0.7877591237,6.851140569,,,,,,,,,,
3740,1,gamboost,0.7885248638,6.961421858,,,,,,,,,,
145,1,gamboost,0.7886574059,7.388921031,,,,,,,,,,
3437,1,gamboost,0.7886934588,7.076270214,,,,,,,,,,
3448,1,gamboost,0.7886936129,7.155173656,,,,,,,,,,
2311,1,gamboost,0.7888584715,7.245384549,,,,,,,,,,
1176,1,gamboost,0.7888783031,6.928361034,,,,,,,,,,
1501,1,gamboost,0.789079007,7.217080137,,,,,,,,,,
358,1,gamboost,0.7891769503,7.020045727,,,,,,,,,,
3691,1,gamboost,0.789179623,6.831096315,,,,,,,,,,
1330,1,gamboost,0.7893140749,6.951261354,,,,,,,,,,
973,1,gamboost,0.7895500126,7.270633733,,,,,,,,,,
3445,1,gamboost,0.789694303,7.36402742,,,,,,,,,,
960,1,gamboost,0.7897353847,7.097300086,,,,,,,,,,
1391,1,gamboost,0.7897457263,6.960412332,,,,,,,,,,
1929,1,gamboost,0.7902742802,7.290692953,,,,,,,,,,
1258,1,gamboost,0.7904561763,7.463416489,,,,,,,,,,
3828,1,gamboost,0.7905364801,7.56306945,,,,,,,,,,
3765,1,gamboost,0.7906601566,6.824879748,,,,,,,,,,
403,1,gamboost,0.7906920178,7.363689112,,,,,,,,,,
275,1,gamboost,0.7907467126,6.903824931,,,,,,,,,,
1393,1,gamboost,0.7908384588,7.444840361,,,,,,,,,,
3676,1,gamboost,0.7914982791,7.216082118,,,,,,,,,,
2399,1,gamboost,0.7917916867,7.320368603,,,,,,,,,,
3340,1,gamboost,0.7919642499,7.041342017,,,,,,,,,,
2191,1,gamboost,0.7919822467,7.155780017,,,,,,,,,,
3205,1,gamboost,0.7920967564,7.300197533,,,,,,,,,,
831,1,gamboost,0.7924160687,7.250722633,,,,,,,,,,
1608,1,gamboost,0.7924968089,7.003757031,,,,,,,,,,
687,1,gamboost,0.7926943204,7.482215194,,,,,,,,,,
3363,1,gamboost,0.7927570787,6.912939394,,,,,,,,,,
820,1,gamboost,0.7927984036,7.07443388,,,,,,,,,,
2644,1,gamboost,0.7928936091,6.904072963,,,,,,,,,,
2307,1,gamboost,0.7930297082,6.956567645,,,,,,,,,,
2148,1,gamboost,0.793036069,7.162948154,,,,,,,,,,
3731,1,gamboost,0.7931012153,7.117836537,,,,,,,,,,
2349,1,gamboost,0.7934971494,7.18679495,,,,,,,,,,
472,1,gamboost,0.7935982295,7.08110776,,,,,,,,,,
2894,1,gamboost,0.7940289253,7.041846082,,,,,,,,,,
1020,1,gamboost,0.794141557,7.45781518,,,,,,,,,,
3241,1,gamboost,0.7947675985,7.306580297,,,,,,,,,,
1094,1,gamboost,0.7948102723,7.125570155,,,,,,,,,,
3781,1,gamboost,0.795008141,7.240834284,,,,,,,,,,
2448,1,gamboost,0.7954711419,6.868521142,,,,,,,,,,
1242,1,gamboost,0.7956587027,7.082109987,,,,,,,,,,
658,1,gamboost,0.7956925971,7.027249597,,,,,,,,,,
843,1,gamboost,0.7959211011,6.762549157,,,,,,,,,,
3004,1,gamboost,0.7961590999,6.980881797,,,,,,,,,,
3998,1,gamboost,0.7965175339,7.203384092,,,,,,,,,,
3270,1,gamboost,0.7965622686,6.924021042,,,,,,,,,,
3851,1,gamboost,0.7968089919,6.931491587,,,,,,,,,,
2102,1,gamboost,0.7968962698,7.021650388,,,,,,,,,,
3062,1,gamboost,0.7969190988,6.861916377,,,,,,,,,,
3074,1,gamboost,0.7973827033,7.182465683,,,,,,,,,,
2864,1,gamboost,0.797572988,6.792847356,,,,,,,,,,
3056,1,gamboost,0.7977073276,7.214615407,,,,,,,,,,
2263,1,gamboost,0.7979887648,7.250723167,,,,,,,,,,
1881,1,gamboost,0.7979994994,7.155121733,,,,,,,,,,
2549,1,gamboost,0.7980887407,7.057233238,,,,,,,,,,
1764,1,gamboost,0.7981152654,6.806431337,,,,,,,,,,
3823,1,gamboost,0.7981680152,6.76543672,,,,,,,,,,
2208,1,gamboost,0.7983481487,6.866232893,,,,,,,,,,
975,1,gamboost,0.7983960496,7.203031533,,,,,,,,,,
3641,1,gamboost,0.7984793265,7.144175426,,,,,,,,,,
3699,1,gamboost,0.7985122945,7.079253232,,,,,,,,,,
10,1,gamboost,0.7985386609,7.115328749,,,,,,,,,,
3177,1,gamboost,0.7985670487,6.999199951,,,,,,,,,,
949,1,gamboost,0.7985680145,7.258776074,,,,,,,,,,
