Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1195,1,brnn,0.668964957,9.100763552,,,,,,,,0.0364715199,0.7720447718,0.7729492538
3733,1,brnn,0.6691502501,9.764419072,,,,,,,,,,
376,1,brnn,0.6699868151,9.144712241,,,,,,,,,,
3691,1,brnn,0.6736374551,9.200061875,,,,,,,,,,
2117,1,brnn,0.6813656623,9.183197419,,,,,,,,,,
612,1,brnn,0.6821128404,9.090925215,,,,,,,,,,
834,1,brnn,0.6833282722,8.986770609,,,,,,,,,,
1368,1,brnn,0.6840044874,8.96726997,,,,,,,,,,
676,1,brnn,0.68536045,9.087406914,,,,,,,,,,
1664,1,brnn,0.6924258848,8.935887482,,,,,,,,,,
2615,1,brnn,0.6929719287,9.109420168,,,,,,,,,,
637,1,brnn,0.69420019,9.116635394,,,,,,,,,,
1693,1,brnn,0.6943989412,8.88126126,,,,,,,,,,
3040,1,brnn,0.694784693,9.033594976,,,,,,,,,,
3128,1,brnn,0.6949735177,9.051303893,,,,,,,,,,
1706,1,brnn,0.6958505526,8.671604997,,,,,,,,,,
3371,1,brnn,0.6962993971,8.9606682,,,,,,,,,,
121,1,brnn,0.6968378817,8.688441445,,,,,,,,,,
3346,1,brnn,0.6972053382,8.82203023,,,,,,,,,,
2173,1,brnn,0.6975309175,9.202903292,,,,,,,,,,
3286,1,brnn,0.6975950437,8.686333736,,,,,,,,,,
2809,1,brnn,0.6976069563,8.596790417,,,,,,,,,,
143,1,brnn,0.6982723826,9.284435353,,,,,,,,,,
2414,1,brnn,0.6985133236,8.533531687,,,,,,,,,,
237,1,brnn,0.6991067013,8.85633879,,,,,,,,,,
841,1,brnn,0.6996836043,9.068397436,,,,,,,,,,
1534,1,brnn,0.7000318373,8.866539933,,,,,,,,,,
877,1,brnn,0.7002521803,9.207154842,,,,,,,,,,
3904,1,brnn,0.7005212781,8.55692569,,,,,,,,,,
2865,1,brnn,0.7020838865,8.7676194,,,,,,,,,,
2215,1,brnn,0.7022518201,8.748915699,,,,,,,,,,
3765,1,brnn,0.7024202717,8.790555842,,,,,,,,,,
324,1,brnn,0.7024306658,8.868906578,,,,,,,,,,
1142,1,brnn,0.7026621885,8.792198867,,,,,,,,,,
1796,1,brnn,0.7028511841,9.111354101,,,,,,,,,,
3662,1,brnn,0.7030723839,8.616691786,,,,,,,,,,
2985,1,brnn,0.703659959,8.962655543,,,,,,,,,,
3680,1,brnn,0.7036912416,8.87978025,,,,,,,,,,
2952,1,brnn,0.7044735868,9.093890624,,,,,,,,,,
1297,1,brnn,0.7045400839,9.016046169,,,,,,,,,,
3281,1,brnn,0.7046427945,8.456185829,,,,,,,,,,
606,1,brnn,0.7049306456,8.426350519,,,,,,,,,,
3562,1,brnn,0.7049474188,9.132098842,,,,,,,,,,
3585,1,brnn,0.7050445017,8.821678124,,,,,,,,,,
3076,1,brnn,0.705135993,8.964569223,,,,,,,,,,
1515,1,brnn,0.7052733841,8.773721486,,,,,,,,,,
3899,1,brnn,0.7061168256,8.656905167,,,,,,,,,,
2087,1,brnn,0.7064163046,8.380125895,,,,,,,,,,
29,1,brnn,0.7064738212,8.742280036,,,,,,,,,,
3134,1,brnn,0.7067878987,8.526689597,,,,,,,,,,
2935,1,brnn,0.7068071463,8.870637602,,,,,,,,,,
3010,1,brnn,0.7072395285,8.263697083,,,,,,,,,,
1130,1,brnn,0.7078084149,8.720674288,,,,,,,,,,
2145,1,brnn,0.7079361166,8.545763473,,,,,,,,,,
2158,1,brnn,0.7079429323,8.496506968,,,,,,,,,,
1980,1,brnn,0.7083138407,8.663603511,,,,,,,,,,
902,1,brnn,0.7084250352,8.855463603,,,,,,,,,,
1808,1,brnn,0.7086102096,8.885971135,,,,,,,,,,
2378,1,brnn,0.7086890127,8.560073948,,,,,,,,,,
2156,1,brnn,0.7087558935,8.212370552,,,,,,,,,,
3178,1,brnn,0.7087570089,8.818195022,,,,,,,,,,
2560,1,brnn,0.7087709002,8.386428417,,,,,,,,,,
2210,1,brnn,0.7087812814,8.746951883,,,,,,,,,,
1394,1,brnn,0.7091753259,8.414410625,,,,,,,,,,
3185,1,brnn,0.7097494237,8.764063528,,,,,,,,,,
1408,1,brnn,0.7098555329,8.891954196,,,,,,,,,,
1278,1,brnn,0.7099093952,8.894213046,,,,,,,,,,
3288,1,brnn,0.7099131963,9.063945224,,,,,,,,,,
3676,1,brnn,0.7100096052,8.702135973,,,,,,,,,,
641,1,brnn,0.7101024975,8.404054404,,,,,,,,,,
3731,1,brnn,0.710181373,9.060553621,,,,,,,,,,
3816,1,brnn,0.7103226218,8.067092292,,,,,,,,,,
2099,1,brnn,0.7103560239,8.539314753,,,,,,,,,,
2805,1,brnn,0.7106459053,8.53828484,,,,,,,,,,
1795,1,brnn,0.7107819408,8.757901885,,,,,,,,,,
2629,1,brnn,0.7110643382,8.239412019,,,,,,,,,,
734,1,brnn,0.7112092922,8.851491642,,,,,,,,,,
1032,1,brnn,0.7114818331,8.431663091,,,,,,,,,,
3634,1,brnn,0.7115764304,8.554328725,,,,,,,,,,
3017,1,brnn,0.7115853509,9.310164001,,,,,,,,,,
228,1,brnn,0.7120076017,9.088924578,,,,,,,,,,
3531,1,brnn,0.7120844455,9.157569507,,,,,,,,,,
1863,1,brnn,0.7121686985,8.775674698,,,,,,,,,,
2207,1,brnn,0.7123740917,8.558621273,,,,,,,,,,
891,1,brnn,0.712693963,8.524686333,,,,,,,,,,
1737,1,brnn,0.7131880323,8.549359467,,,,,,,,,,
1773,1,brnn,0.713458569,9.087365745,,,,,,,,,,
3707,1,brnn,0.7136217858,8.568230762,,,,,,,,,,
3499,1,brnn,0.7137239799,8.898664704,,,,,,,,,,
3230,1,brnn,0.7138425045,8.494550994,,,,,,,,,,
2520,1,brnn,0.7140198722,8.493416142,,,,,,,,,,
3683,1,brnn,0.7142293521,8.659758823,,,,,,,,,,
1797,1,brnn,0.7143866749,8.386096829,,,,,,,,,,
3029,1,brnn,0.7145406536,8.400577892,,,,,,,,,,
3202,1,brnn,0.7146449786,8.783512162,,,,,,,,,,
3882,1,brnn,0.7146668157,8.223779466,,,,,,,,,,
3629,1,brnn,0.7147143091,8.817838668,,,,,,,,,,
152,1,brnn,0.7149404031,8.687804319,,,,,,,,,,
2208,1,brnn,0.7150829168,8.483943742,,,,,,,,,,
672,1,brnn,0.7151084107,8.798268594,,,,,,,,,,
142,1,brnn,0.7151616029,8.399253926,,,,,,,,,,
511,1,brnn,0.7152148659,8.602462101,,,,,,,,,,
3865,1,brnn,0.7153466099,8.8391038,,,,,,,,,,
3363,1,brnn,0.7155299485,9.108581739,,,,,,,,,,
3270,1,brnn,0.7158291753,8.404568738,,,,,,,,,,
2692,1,brnn,0.7158346821,8.872962706,,,,,,,,,,
2159,1,brnn,0.7159403934,9.052034208,,,,,,,,,,
2218,1,brnn,0.7161451405,8.72957665,,,,,,,,,,
3301,1,brnn,0.716212803,8.970788816,,,,,,,,,,
2336,1,brnn,0.7165187945,8.465039406,,,,,,,,,,
783,1,brnn,0.7165590111,8.503224624,,,,,,,,,,
1346,1,brnn,0.7166301941,8.490448374,,,,,,,,,,
715,1,brnn,0.7166792089,8.576953533,,,,,,,,,,
1716,1,brnn,0.7168069482,8.537296748,,,,,,,,,,
450,1,brnn,0.7168668884,8.419621118,,,,,,,,,,
2969,1,brnn,0.7169202899,8.37430015,,,,,,,,,,
2992,1,brnn,0.7170606502,8.458697869,,,,,,,,,,
2788,1,brnn,0.7170710283,8.523468479,,,,,,,,,,
3503,1,brnn,0.7171523445,8.44145406,,,,,,,,,,
1722,1,brnn,0.717280147,8.390243815,,,,,,,,,,
3414,1,brnn,0.7174744101,8.870966052,,,,,,,,,,
3821,1,brnn,0.7176073838,8.675202923,,,,,,,,,,
1143,1,brnn,0.7176768323,8.876803097,,,,,,,,,,
1777,1,brnn,0.7181405228,8.382946955,,,,,,,,,,
1848,1,brnn,0.7182090728,8.846671984,,,,,,,,,,
1457,1,brnn,0.7182747863,8.488793234,,,,,,,,,,
2921,1,brnn,0.7183223711,8.712617737,,,,,,,,,,
1225,1,brnn,0.7183427682,8.685823959,,,,,,,,,,
2859,1,brnn,0.7183720312,8.873541402,,,,,,,,,,
1692,1,brnn,0.7185249805,8.681713494,,,,,,,,,,
1842,1,brnn,0.7185317422,8.539242661,,,,,,,,,,
3590,1,brnn,0.718599549,8.686104213,,,,,,,,,,
2112,1,brnn,0.7186391267,8.731610476,,,,,,,,,,
1577,1,brnn,0.7189136307,8.716308838,,,,,,,,,,
2896,1,brnn,0.7189220234,8.250412198,,,,,,,,,,
392,1,brnn,0.719209474,8.946022579,,,,,,,,,,
232,1,brnn,0.719284438,8.577290894,,,,,,,,,,
959,1,brnn,0.7193113091,8.663045794,,,,,,,,,,
716,1,brnn,0.7193836565,8.22973184,,,,,,,,,,
3313,1,brnn,0.7194338754,8.079025537,,,,,,,,,,
339,1,brnn,0.7194564996,8.377586304,,,,,,,,,,
1056,1,brnn,0.7195068558,8.709818374,,,,,,,,,,
2512,1,brnn,0.719659085,8.376518849,,,,,,,,,,
3240,1,brnn,0.7196683025,8.579843898,,,,,,,,,,
2032,1,brnn,0.7197211325,8.702314571,,,,,,,,,,
2975,1,brnn,0.7197427853,8.239721361,,,,,,,,,,
521,1,brnn,0.7197655003,8.789121503,,,,,,,,,,
2239,1,brnn,0.7199404037,8.565838836,,,,,,,,,,
1432,1,brnn,0.7201143339,8.535760868,,,,,,,,,,
1523,1,brnn,0.7201932219,8.568928378,,,,,,,,,,
1406,1,brnn,0.7202555302,8.664045219,,,,,,,,,,
3343,1,brnn,0.7202821602,8.529545063,,,,,,,,,,
1673,1,brnn,0.7204304053,8.751387095,,,,,,,,,,
1369,1,brnn,0.7205136223,8.380004407,,,,,,,,,,
3957,1,brnn,0.7205929484,8.587352826,,,,,,,,,,
646,1,brnn,0.7208049301,8.266252464,,,,,,,,,,
2900,1,brnn,0.7208780014,8.248912935,,,,,,,,,,
2171,1,brnn,0.7209266443,8.403689614,,,,,,,,,,
1643,1,brnn,0.721072003,8.499848274,,,,,,,,,,
2659,1,brnn,0.7211952218,8.51493924,,,,,,,,,,
678,1,brnn,0.7211992591,8.515289391,,,,,,,,,,
3995,1,brnn,0.7212001811,8.491098382,,,,,,,,,,
2211,1,brnn,0.7212133864,8.492982667,,,,,,,,,,
3959,1,brnn,0.721224642,8.590605235,,,,,,,,,,
1243,1,brnn,0.7214865779,8.904880812,,,,,,,,,,
3123,1,brnn,0.7215702365,8.28574608,,,,,,,,,,
3200,1,brnn,0.7216307298,8.764949704,,,,,,,,,,
504,1,brnn,0.7216460623,8.847749442,,,,,,,,,,
3422,1,brnn,0.7217078055,8.547070142,,,,,,,,,,
267,1,brnn,0.7217876725,8.67233664,,,,,,,,,,
1258,1,brnn,0.7217925533,8.350445861,,,,,,,,,,
3295,1,brnn,0.7218669705,8.618047252,,,,,,,,,,
3255,1,brnn,0.721908898,8.633099974,,,,,,,,,,
3369,1,brnn,0.7221672772,9.013787046,,,,,,,,,,
2829,1,brnn,0.7222076776,9.150299665,,,,,,,,,,
2214,1,brnn,0.7222329837,8.630610676,,,,,,,,,,
551,1,brnn,0.7223660144,8.836233937,,,,,,,,,,
2230,1,brnn,0.7224027031,8.427175051,,,,,,,,,,
1568,1,brnn,0.722572482,8.668989738,,,,,,,,,,
843,1,brnn,0.7225783537,8.430012245,,,,,,,,,,
2863,1,brnn,0.7226985311,8.619496244,,,,,,,,,,
25,1,brnn,0.7227481456,8.360546297,,,,,,,,,,
2134,1,brnn,0.722905081,8.855787816,,,,,,,,,,
1957,1,brnn,0.7230582335,8.884086494,,,,,,,,,,
1683,1,brnn,0.7232530134,8.7420477,,,,,,,,,,
1661,1,brnn,0.7232575701,8.68535167,,,,,,,,,,
1608,1,brnn,0.723259383,8.581384761,,,,,,,,,,
2739,1,brnn,0.7232758055,8.59749754,,,,,,,,,,
492,1,brnn,0.72329508,8.705561833,,,,,,,,,,
1905,1,brnn,0.7233621401,8.507607366,,,,,,,,,,
2020,1,brnn,0.7233791624,8.965891757,,,,,,,,,,
1382,1,brnn,0.7233923025,8.4451797,,,,,,,,,,
1365,1,brnn,0.7235016225,8.257049153,,,,,,,,,,
3870,1,brnn,0.7235137658,8.116063037,,,,,,,,,,
3410,1,brnn,0.7236303418,8.842101726,,,,,,,,,,
2251,1,brnn,0.7236374198,8.428648046,,,,,,,,,,
3044,1,brnn,0.7236484963,8.778983983,,,,,,,,,,
958,1,brnn,0.7237164094,8.901133168,,,,,,,,,,
788,1,brnn,0.7237762262,8.612936295,,,,,,,,,,
1977,1,brnn,0.7237889524,8.694731042,,,,,,,,,,
3018,1,brnn,0.7237961803,8.620113005,,,,,,,,,,
3659,1,brnn,0.7239534431,8.58986457,,,,,,,,,,
1750,1,brnn,0.7240338117,8.600177243,,,,,,,,,,
