Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1735,1,ppr,0.6944534632,8.638022159,,,,,,,,0.03714487421,0.7877691528,0.788119033
3842,1,ppr,0.7005106618,8.740169934,,,,,,,,,,
2833,1,ppr,0.7017589728,8.835377248,,,,,,,,,,
2718,1,ppr,0.7029763097,8.633598428,,,,,,,,,,
2214,1,ppr,0.703834896,8.559949042,,,,,,,,,,
721,1,ppr,0.7039033288,8.501735825,,,,,,,,,,
84,1,ppr,0.7043900224,8.508958239,,,,,,,,,,
2636,1,ppr,0.7052264904,8.32753499,,,,,,,,,,
1737,1,ppr,0.7060347064,8.81299936,,,,,,,,,,
2448,1,ppr,0.7062082943,8.860963192,,,,,,,,,,
2745,1,ppr,0.7062130388,8.458691743,,,,,,,,,,
989,1,ppr,0.7066109416,8.271003227,,,,,,,,,,
2159,1,ppr,0.7068400945,8.550120168,,,,,,,,,,
2223,1,ppr,0.7071652798,8.132181163,,,,,,,,,,
572,1,ppr,0.7073892482,8.451228192,,,,,,,,,,
3578,1,ppr,0.7074867521,8.472470133,,,,,,,,,,
1796,1,ppr,0.7079477913,8.558144532,,,,,,,,,,
776,1,ppr,0.7082312012,8.912763924,,,,,,,,,,
382,1,ppr,0.7088780627,8.609946444,,,,,,,,,,
3119,1,ppr,0.7104968026,8.500566081,,,,,,,,,,
77,1,ppr,0.7115770659,7.852804665,,,,,,,,,,
994,1,ppr,0.7125175121,8.017706726,,,,,,,,,,
2258,1,ppr,0.7133683506,8.240141984,,,,,,,,,,
1843,1,ppr,0.7139046636,8.92354037,,,,,,,,,,
2727,1,ppr,0.7139891299,8.623690174,,,,,,,,,,
1863,1,ppr,0.714439593,8.545698762,,,,,,,,,,
1895,1,ppr,0.7149804391,8.134044081,,,,,,,,,,
2844,1,ppr,0.7160486586,8.688333874,,,,,,,,,,
2442,1,ppr,0.7162277171,7.982527016,,,,,,,,,,
1296,1,ppr,0.717127657,8.537915649,,,,,,,,,,
113,1,ppr,0.7171463296,8.587497159,,,,,,,,,,
3123,1,ppr,0.717388182,7.979223194,,,,,,,,,,
1979,1,ppr,0.7176021073,8.252670113,,,,,,,,,,
3228,1,ppr,0.7178390919,8.314133371,,,,,,,,,,
825,1,ppr,0.7179032795,8.363271555,,,,,,,,,,
1672,1,ppr,0.718177175,8.174474085,,,,,,,,,,
2045,1,ppr,0.7187452292,8.492399099,,,,,,,,,,
562,1,ppr,0.7188046602,8.358747033,,,,,,,,,,
3621,1,ppr,0.7192452447,8.399162925,,,,,,,,,,
2629,1,ppr,0.7193232389,7.992991904,,,,,,,,,,
3648,1,ppr,0.7196737416,8.350673334,,,,,,,,,,
701,1,ppr,0.71990438,8.586106359,,,,,,,,,,
2250,1,ppr,0.7199911209,7.73926728,,,,,,,,,,
1300,1,ppr,0.7203792736,7.994152413,,,,,,,,,,
253,1,ppr,0.7210868342,8.260803899,,,,,,,,,,
3369,1,ppr,0.7211894682,8.776575957,,,,,,,,,,
1410,1,ppr,0.7212345979,8.533922023,,,,,,,,,,
2206,1,ppr,0.7212478874,8.249731065,,,,,,,,,,
463,1,ppr,0.7217870702,8.612616864,,,,,,,,,,
3350,1,ppr,0.7225323593,8.223169409,,,,,,,,,,
2087,1,ppr,0.7227705906,7.963860449,,,,,,,,,,
1150,1,ppr,0.7229841902,8.639796728,,,,,,,,,,
1566,1,ppr,0.7238299825,8.650720804,,,,,,,,,,
3068,1,ppr,0.7240081159,8.128225287,,,,,,,,,,
1314,1,ppr,0.7240948728,8.582361715,,,,,,,,,,
1256,1,ppr,0.7241605364,7.781337915,,,,,,,,,,
612,1,ppr,0.724246744,8.006592913,,,,,,,,,,
3906,1,ppr,0.7242559837,8.058610464,,,,,,,,,,
2538,1,ppr,0.7243911124,8.103359505,,,,,,,,,,
2452,1,ppr,0.7247957953,8.254250364,,,,,,,,,,
347,1,ppr,0.7248827352,8.39482055,,,,,,,,,,
3313,1,ppr,0.7255744341,8.032725398,,,,,,,,,,
1831,1,ppr,0.7256382897,8.48820513,,,,,,,,,,
3763,1,ppr,0.7257183473,8.168208542,,,,,,,,,,
885,1,ppr,0.7258009905,8.106652986,,,,,,,,,,
2553,1,ppr,0.7258380083,8.203858972,,,,,,,,,,
714,1,ppr,0.7260483672,7.971583278,,,,,,,,,,
2373,1,ppr,0.7262527957,8.243562161,,,,,,,,,,
