Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1350,1,glmnet,0.6195773545,8.543739991,,,,,,,,0.03689331276,0.7975795834,0.8000971435
819,1,glmnet,0.637334988,8.165747084,,,,,,,,,,
2054,1,glmnet,0.6379355678,8.445503176,,,,,,,,,,
3444,1,glmnet,0.6455402825,9.179712525,,,,,,,,,,
422,1,glmnet,0.6456091589,8.959619311,,,,,,,,,,
1994,1,glmnet,0.6467395094,8.729427127,,,,,,,,,,
2213,1,glmnet,0.647518821,8.899768941,,,,,,,,,,
63,1,glmnet,0.6509902567,8.222125187,,,,,,,,,,
1013,1,glmnet,0.6541313474,8.250341922,,,,,,,,,,
43,1,glmnet,0.65740509,8.467949062,,,,,,,,,,
311,1,glmnet,0.6593124041,8.754084392,,,,,,,,,,
3477,1,glmnet,0.6599286053,8.79931164,,,,,,,,,,
1702,1,glmnet,0.6697975988,7.880768252,,,,,,,,,,
2785,1,glmnet,0.671860544,8.581337443,,,,,,,,,,
3193,1,glmnet,0.6753101192,8.228925168,,,,,,,,,,
3585,1,glmnet,0.6821129099,8.666985459,,,,,,,,,,
3185,1,glmnet,0.6829021586,8.831343606,,,,,,,,,,
199,1,glmnet,0.6884673033,8.105233274,,,,,,,,,,
675,1,glmnet,0.6887676071,8.521814307,,,,,,,,,,
912,1,glmnet,0.689078687,8.126535004,,,,,,,,,,
3051,1,glmnet,0.6900136674,8.895353623,,,,,,,,,,
3414,1,glmnet,0.6910924342,8.605547417,,,,,,,,,,
1630,1,glmnet,0.6923242138,8.64056633,,,,,,,,,,
1256,1,glmnet,0.6932465918,7.885286704,,,,,,,,,,
929,1,glmnet,0.6941849006,7.983695877,,,,,,,,,,
3716,1,glmnet,0.6949952396,8.153842437,,,,,,,,,,
2404,1,glmnet,0.6966793796,8.607303649,,,,,,,,,,
3945,1,glmnet,0.6970607912,8.372688888,,,,,,,,,,
1339,1,glmnet,0.6973303004,8.294875296,,,,,,,,,,
3075,1,glmnet,0.6997109395,8.135247412,,,,,,,,,,
1130,1,glmnet,0.7012415186,8.359025934,,,,,,,,,,
2696,1,glmnet,0.7051501592,7.698198526,,,,,,,,,,
186,1,glmnet,0.7071703735,8.420018498,,,,,,,,,,
2879,1,glmnet,0.7094097948,8.196884483,,,,,,,,,,
974,1,glmnet,0.7117355345,8.032507733,,,,,,,,,,
844,1,glmnet,0.71329001,8.051526258,,,,,,,,,,
1136,1,glmnet,0.7139683385,8.223498037,,,,,,,,,,
2811,1,glmnet,0.7139802788,8.193905289,,,,,,,,,,
1158,1,glmnet,0.7148042264,8.494905621,,,,,,,,,,
769,1,glmnet,0.7156234608,8.550213765,,,,,,,,,,
2949,1,glmnet,0.7164346419,8.739118406,,,,,,,,,,
959,1,glmnet,0.7167020155,8.340840424,,,,,,,,,,
1113,1,glmnet,0.7170640703,8.201285086,,,,,,,,,,
3709,1,glmnet,0.718577807,8.573527541,,,,,,,,,,
275,1,glmnet,0.7186327186,8.299674625,,,,,,,,,,
3940,1,glmnet,0.7221665896,7.657833832,,,,,,,,,,
1294,1,glmnet,0.722170971,7.642396764,,,,,,,,,,
3378,1,glmnet,0.7227681369,7.801762974,,,,,,,,,,
1765,1,glmnet,0.7227876578,8.941020505,,,,,,,,,,
2580,1,glmnet,0.7235172222,8.077047866,,,,,,,,,,
823,1,glmnet,0.7238588416,7.486376071,,,,,,,,,,
3624,1,glmnet,0.7242963134,8.220347663,,,,,,,,,,
2908,1,glmnet,0.7248277851,8.437035829,,,,,,,,,,
1794,1,glmnet,0.7250568494,7.689682069,,,,,,,,,,
3982,1,glmnet,0.7251748933,8.750117826,,,,,,,,,,
457,1,glmnet,0.7252693085,8.212934272,,,,,,,,,,
2207,1,glmnet,0.7255198243,7.852024795,,,,,,,,,,
3257,1,glmnet,0.7260072721,8.121437682,,,,,,,,,,
3224,1,glmnet,0.7262070432,7.874544495,,,,,,,,,,
3348,1,glmnet,0.7265530214,8.307680862,,,,,,,,,,
358,1,glmnet,0.7269150388,7.67815246,,,,,,,,,,
1354,1,glmnet,0.7271359962,8.588947579,,,,,,,,,,
3876,1,glmnet,0.7278300841,8.31150501,,,,,,,,,,
1485,1,glmnet,0.7281147536,8.408804578,,,,,,,,,,
843,1,glmnet,0.7281222775,7.865406601,,,,,,,,,,
3029,1,glmnet,0.7287462019,8.131492705,,,,,,,,,,
2170,1,glmnet,0.7288096467,8.246231665,,,,,,,,,,
2134,1,glmnet,0.728821,7.80072007,,,,,,,,,,
3509,1,glmnet,0.7289416617,7.911114078,,,,,,,,,,
1651,1,glmnet,0.7290672966,7.782434956,,,,,,,,,,
475,1,glmnet,0.7290830831,7.981480889,,,,,,,,,,
2755,1,glmnet,0.7297045585,7.868927133,,,,,,,,,,
551,1,glmnet,0.7297888348,8.39116413,,,,,,,,,,
800,1,glmnet,0.7299844881,8.138301589,,,,,,,,,,
1695,1,glmnet,0.7303090907,7.839075983,,,,,,,,,,
1661,1,glmnet,0.7315739506,8.321943772,,,,,,,,,,
3056,1,glmnet,0.7318925204,7.456003844,,,,,,,,,,
189,1,glmnet,0.7323212643,8.12620524,,,,,,,,,,
2124,1,glmnet,0.7324743813,8.061556272,,,,,,,,,,
94,1,glmnet,0.7327618518,8.068367966,,,,,,,,,,
78,1,glmnet,0.7330084867,7.982026157,,,,,,,,,,
2494,1,glmnet,0.7330459617,7.711839891,,,,,,,,,,
2028,1,glmnet,0.7330717363,8.379948513,,,,,,,,,,
197,1,glmnet,0.7331310096,7.970475567,,,,,,,,,,
2154,1,glmnet,0.7333554343,8.051530282,,,,,,,,,,
1543,1,glmnet,0.733404166,8.72811902,,,,,,,,,,
101,1,glmnet,0.7334710733,7.917381504,,,,,,,,,,
233,1,glmnet,0.7336142083,7.963396823,,,,,,,,,,
1608,1,glmnet,0.7336480966,7.776390047,,,,,,,,,,
1716,1,glmnet,0.7336556355,8.570120382,,,,,,,,,,
317,1,glmnet,0.7336724626,7.992372997,,,,,,,,,,
2619,1,glmnet,0.7337882381,7.691856309,,,,,,,,,,
1036,1,glmnet,0.7338887265,8.000924641,,,,,,,,,,
3076,1,glmnet,0.7340593783,8.206942616,,,,,,,,,,
1545,1,glmnet,0.7340962433,7.992304788,,,,,,,,,,
1664,1,glmnet,0.7347768463,8.36384868,,,,,,,,,,
3989,1,glmnet,0.7352929487,8.16087152,,,,,,,,,,
3362,1,glmnet,0.7354307929,7.693155428,,,,,,,,,,
2331,1,glmnet,0.7354683662,7.973682221,,,,,,,,,,
870,1,glmnet,0.735514971,7.943642467,,,,,,,,,,
169,1,glmnet,0.7355163251,7.645565648,,,,,,,,,,
2520,1,glmnet,0.7355366758,7.932510185,,,,,,,,,,
3064,1,glmnet,0.7358452445,7.949305631,,,,,,,,,,
2402,1,glmnet,0.7360552086,7.778311027,,,,,,,,,,
2286,1,glmnet,0.7360563988,8.493677959,,,,,,,,,,
1614,1,glmnet,0.7360575183,7.767209996,,,,,,,,,,
3786,1,glmnet,0.7361959524,8.461993227,,,,,,,,,,
240,1,glmnet,0.7362307028,8.375940724,,,,,,,,,,
2610,1,glmnet,0.736551292,8.187090022,,,,,,,,,,
3422,1,glmnet,0.7365719788,8.190514624,,,,,,,,,,
2401,1,glmnet,0.7366484762,7.82880922,,,,,,,,,,
3430,1,glmnet,0.7367103341,8.060947214,,,,,,,,,,
637,1,glmnet,0.736853623,8.231397635,,,,,,,,,,
2336,1,glmnet,0.7371560658,7.919437664,,,,,,,,,,
3395,1,glmnet,0.7378058322,7.651932764,,,,,,,,,,
1563,1,glmnet,0.7379106192,8.201268176,,,,,,,,,,
2166,1,glmnet,0.7379525551,8.452987909,,,,,,,,,,
2464,1,glmnet,0.738304607,8.160663192,,,,,,,,,,
641,1,glmnet,0.7387537663,7.848173787,,,,,,,,,,
3848,1,glmnet,0.7389238767,8.206172745,,,,,,,,,,
1899,1,glmnet,0.7389288126,8.079170331,,,,,,,,,,
3183,1,glmnet,0.7390040383,8.081761435,,,,,,,,,,
3537,1,glmnet,0.7392129731,7.789876299,,,,,,,,,,
2262,1,glmnet,0.7392144521,7.741548039,,,,,,,,,,
2440,1,glmnet,0.7398903715,7.879903525,,,,,,,,,,
322,1,glmnet,0.7399494856,8.110867391,,,,,,,,,,
1796,1,glmnet,0.7399594201,8.207416884,,,,,,,,,,
713,1,glmnet,0.7399638341,7.860618799,,,,,,,,,,
3583,1,glmnet,0.7399701491,8.480578064,,,,,,,,,,
883,1,glmnet,0.7401833701,7.772346798,,,,,,,,,,
1881,1,glmnet,0.7402053057,7.556449163,,,,,,,,,,
2062,1,glmnet,0.7402299816,8.092403531,,,,,,,,,,
2148,1,glmnet,0.7405792067,7.712947614,,,,,,,,,,
3254,1,glmnet,0.7406920194,7.998443471,,,,,,,,,,
3437,1,glmnet,0.7407798915,7.918046885,,,,,,,,,,
1492,1,glmnet,0.7407915537,7.707634127,,,,,,,,,,
2841,1,glmnet,0.7409439327,7.776919769,,,,,,,,,,
3680,1,glmnet,0.7409964436,8.102490196,,,,,,,,,,
2627,1,glmnet,0.741033037,8.431835243,,,,,,,,,,
1176,1,glmnet,0.7411848182,7.938596305,,,,,,,,,,
3700,1,glmnet,0.7413780998,8.115166977,,,,,,,,,,
2049,1,glmnet,0.741765094,8.067913897,,,,,,,,,,
416,1,glmnet,0.7417953282,9.014172234,,,,,,,,,,
2629,1,glmnet,0.7417965681,7.960935961,,,,,,,,,,
958,1,glmnet,0.7418332286,8.429376154,,,,,,,,,,
1259,1,glmnet,0.7418515494,7.789178401,,,,,,,,,,
2701,1,glmnet,0.7419099681,7.354026095,,,,,,,,,,
1358,1,glmnet,0.7419192029,8.310078079,,,,,,,,,,
