Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1940,1,bagEarth,0.2260746514,9.929415489,,,,,,,,0.03908798608,0.7845004651,0.786615161
559,1,bagEarth,0.396380536,9.419146021,,,,,,,,,,
1608,1,bagEarth,0.463302576,9.261034622,,,,,,,,,,
2098,1,bagEarth,0.4986135311,8.808962639,,,,,,,,,,
3753,1,bagEarth,0.5367682865,9.074686172,,,,,,,,,,
3643,1,bagEarth,0.5951030937,8.205799584,,,,,,,,,,
2913,1,bagEarth,0.6137047207,8.252873064,,,,,,,,,,
1831,1,bagEarth,0.6144881445,9.435817158,,,,,,,,,,
374,1,bagEarth,0.6169612151,8.628522427,,,,,,,,,,
782,1,bagEarth,0.6299883664,8.371969058,,,,,,,,,,
755,1,bagEarth,0.630997819,8.326101576,,,,,,,,,,
192,1,bagEarth,0.6320888616,9.240156569,,,,,,,,,,
257,1,bagEarth,0.6380254058,8.318784386,,,,,,,,,,
403,1,bagEarth,0.6462691555,9.134370737,,,,,,,,,,
1697,1,bagEarth,0.6507540585,7.936657468,,,,,,,,,,
2214,1,bagEarth,0.6565805987,9.157037275,,,,,,,,,,
642,1,bagEarth,0.6609030933,8.631174819,,,,,,,,,,
1083,1,bagEarth,0.6609408755,8.233995923,,,,,,,,,,
932,1,bagEarth,0.6662660139,9.031065795,,,,,,,,,,
2453,1,bagEarth,0.6687477099,8.497258813,,,,,,,,,,
2064,1,bagEarth,0.6711731224,7.69862301,,,,,,,,,,
1889,1,bagEarth,0.6734546986,8.356060331,,,,,,,,,,
2206,1,bagEarth,0.6756638972,8.390359246,,,,,,,,,,
3906,1,bagEarth,0.6779974883,8.415294189,,,,,,,,,,
1975,1,bagEarth,0.6795395388,8.454546453,,,,,,,,,,
2827,1,bagEarth,0.6805336859,8.553106699,,,,,,,,,,
242,1,bagEarth,0.6806199762,8.611794252,,,,,,,,,,
189,1,bagEarth,0.6809705485,8.783300707,,,,,,,,,,
1735,1,bagEarth,0.6827508572,8.770991827,,,,,,,,,,
988,1,bagEarth,0.6833146491,8.133816449,,,,,,,,,,
3238,1,bagEarth,0.6857126688,8.009027132,,,,,,,,,,
3930,1,bagEarth,0.6858186757,8.368140593,,,,,,,,,,
2844,1,bagEarth,0.6858493736,8.684123105,,,,,,,,,,
3879,1,bagEarth,0.6867145432,8.619408757,,,,,,,,,,
2636,1,bagEarth,0.6957002481,8.491433086,,,,,,,,,,
1495,1,bagEarth,0.695976672,7.542790294,,,,,,,,,,
721,1,bagEarth,0.6964003182,8.525836055,,,,,,,,,,
1052,1,bagEarth,0.6977691385,7.86338858,,,,,,,,,,
989,1,bagEarth,0.698440986,8.411033332,,,,,,,,,,
2833,1,bagEarth,0.6987503224,8.856006539,,,,,,,,,,
701,1,bagEarth,0.6988836295,8.86490373,,,,,,,,,,
3648,1,bagEarth,0.7005176244,8.686190219,,,,,,,,,,
618,1,bagEarth,0.7005412815,8.798859273,,,,,,,,,,
77,1,bagEarth,0.7009945955,8.120861318,,,,,,,,,,
3254,1,bagEarth,0.7016293387,8.248417732,,,,,,,,,,
1737,1,bagEarth,0.7016608301,8.893038404,,,,,,,,,,
1455,1,bagEarth,0.7024754831,8.492710782,,,,,,,,,,
1566,1,bagEarth,0.7026822662,8.311941384,,,,,,,,,,
1937,1,bagEarth,0.7030721802,8.169223723,,,,,,,,,,
848,1,bagEarth,0.7037618614,7.704380956,,,,,,,,,,
3145,1,bagEarth,0.7053002737,8.125563055,,,,,,,,,,
966,1,bagEarth,0.7054867633,8.597980176,,,,,,,,,,
2087,1,bagEarth,0.7062769723,8.217395351,,,,,,,,,,
1106,1,bagEarth,0.7068629133,8.511482909,,,,,,,,,,
994,1,bagEarth,0.7068932273,8.027715894,,,,,,,,,,
2373,1,bagEarth,0.7073258875,8.814996823,,,,,,,,,,
3842,1,bagEarth,0.7074057451,8.620276711,,,,,,,,,,
3237,1,bagEarth,0.707465182,7.957041027,,,,,,,,,,
3722,1,bagEarth,0.7078382025,8.499727681,,,,,,,,,,
2189,1,bagEarth,0.7081024999,8.246627129,,,,,,,,,,
572,1,bagEarth,0.7095613087,8.394038972,,,,,,,,,,
2400,1,bagEarth,0.7100776583,7.976159158,,,,,,,,,,
3200,1,bagEarth,0.7110563053,8.051566742,,,,,,,,,,
3764,1,bagEarth,0.7116798774,7.873690179,,,,,,,,,,
1895,1,bagEarth,0.7127909524,8.324033095,,,,,,,,,,
1843,1,bagEarth,0.7128624399,8.806451401,,,,,,,,,,
168,1,bagEarth,0.7134876097,8.315366436,,,,,,,,,,
2452,1,bagEarth,0.7136900209,8.569583169,,,,,,,,,,
2442,1,bagEarth,0.7136946337,8.036356036,,,,,,,,,,
2448,1,bagEarth,0.7142434461,8.612308517,,,,,,,,,,
3318,1,bagEarth,0.7147202131,7.778465398,,,,,,,,,,
3123,1,bagEarth,0.7149897014,7.974066299,,,,,,,,,,
885,1,bagEarth,0.7150304146,8.453241151,,,,,,,,,,
2258,1,bagEarth,0.7152606396,8.229853943,,,,,,,,,,
3578,1,bagEarth,0.7155460971,8.276049918,,,,,,,,,,
3982,1,bagEarth,0.715792077,8.277216505,,,,,,,,,,
1996,1,bagEarth,0.716256557,7.270949309,,,,,,,,,,
1796,1,bagEarth,0.7162895805,8.439847305,,,,,,,,,,
3680,1,bagEarth,0.7166235142,8.78842221,,,,,,,,,,
1300,1,bagEarth,0.7167441628,8.073362427,,,,,,,,,,
1066,1,bagEarth,0.7171140987,7.841557714,,,,,,,,,,
2159,1,bagEarth,0.7172360738,8.560911535,,,,,,,,,,
1150,1,bagEarth,0.7172783933,8.819713008,,,,,,,,,,
