Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
1464,1,ppr,0.6469515856,8.828030478,,,,,,,,0.04120492568,0.8004911571,0.8025458627
3641,1,ppr,0.6596932936,8.044686982,,,,,,,,,,
2821,1,ppr,0.6605628018,8.573597572,,,,,,,,,,
1491,1,ppr,0.6622593313,8.131688088,,,,,,,,,,
2206,1,ppr,0.6630818611,8.028697529,,,,,,,,,,
2027,1,ppr,0.6662689119,8.526433441,,,,,,,,,,
2602,1,ppr,0.6782038627,8.318654328,,,,,,,,,,
3602,1,ppr,0.6869147332,8.020670769,,,,,,,,,,
287,1,ppr,0.6884228418,8.090775177,,,,,,,,,,
3054,1,ppr,0.6903611305,7.714201032,,,,,,,,,,
2663,1,ppr,0.6938038602,8.144625896,,,,,,,,,,
1423,1,ppr,0.6960910228,8.351234942,,,,,,,,,,
2633,1,ppr,0.6997770681,7.889213312,,,,,,,,,,
21,1,ppr,0.7007556852,8.355378851,,,,,,,,,,
3169,1,ppr,0.7021193999,8.074999414,,,,,,,,,,
3906,1,ppr,0.7038940231,7.685838962,,,,,,,,,,
1265,1,ppr,0.7041233109,7.641697298,,,,,,,,,,
2048,1,ppr,0.704637074,8.601489329,,,,,,,,,,
1454,1,ppr,0.7050599918,8.124476716,,,,,,,,,,
1738,1,ppr,0.7070032812,8.465514558,,,,,,,,,,
2051,1,ppr,0.7072748407,8.190321558,,,,,,,,,,
765,1,ppr,0.7090522795,7.96314468,,,,,,,,,,
3359,1,ppr,0.7092289357,8.171354782,,,,,,,,,,
325,1,ppr,0.7099102694,8.318496216,,,,,,,,,,
3691,1,ppr,0.7103356886,8.090315029,,,,,,,,,,
3506,1,ppr,0.7126043578,8.116057769,,,,,,,,,,
486,1,ppr,0.7128342702,7.927537063,,,,,,,,,,
1566,1,ppr,0.7135934428,8.133637752,,,,,,,,,,
569,1,ppr,0.7151806576,8.123587532,,,,,,,,,,
3127,1,ppr,0.7151902951,7.646397726,,,,,,,,,,
1430,1,ppr,0.7152166918,7.89122505,,,,,,,,,,
2927,1,ppr,0.7154009293,8.181962584,,,,,,,,,,
509,1,ppr,0.7160145988,7.634101392,,,,,,,,,,
145,1,ppr,0.716405541,8.51708763,,,,,,,,,,
412,1,ppr,0.7165211291,7.596786604,,,,,,,,,,
255,1,ppr,0.7166029315,8.151549519,,,,,,,,,,
3185,1,ppr,0.7171527928,7.598695531,,,,,,,,,,
3446,1,ppr,0.7184384471,7.756968056,,,,,,,,,,
959,1,ppr,0.7186418869,7.86746938,,,,,,,,,,
847,1,ppr,0.7196110403,8.058946952,,,,,,,,,,
2549,1,ppr,0.7201733247,8.13781761,,,,,,,,,,
2185,1,ppr,0.7204613094,8.32219062,,,,,,,,,,
2070,1,ppr,0.7212196991,7.98013223,,,,,,,,,,
3828,1,ppr,0.721540153,8.220804696,,,,,,,,,,
118,1,ppr,0.7218374911,8.118294698,,,,,,,,,,
2389,1,ppr,0.7219059298,7.769032832,,,,,,,,,,
2537,1,ppr,0.722554492,7.515872917,,,,,,,,,,
2351,1,ppr,0.7226652375,8.19773331,,,,,,,,,,
3980,1,ppr,0.7227892536,7.575859095,,,,,,,,,,
700,1,ppr,0.7230463773,7.933870378,,,,,,,,,,
3645,1,ppr,0.7236241394,7.950454326,,,,,,,,,,
1155,1,ppr,0.7240894078,7.849465783,,,,,,,,,,
2844,1,ppr,0.7251516819,8.26347062,,,,,,,,,,
1000,1,ppr,0.7264807684,8.159953062,,,,,,,,,,
270,1,ppr,0.7265438086,7.697311736,,,,,,,,,,
2952,1,ppr,0.7267550431,8.721610273,,,,,,,,,,
3300,1,ppr,0.7267660858,7.461392403,,,,,,,,,,
1393,1,ppr,0.7267769815,8.309463037,,,,,,,,,,
288,1,ppr,0.726787742,7.782014182,,,,,,,,,,
2208,1,ppr,0.7269453388,7.571099851,,,,,,,,,,
599,1,ppr,0.7271434364,8.009245062,,,,,,,,,,
1329,1,ppr,0.7283800755,7.967414536,,,,,,,,,,
2726,1,ppr,0.7285999547,7.830921136,,,,,,,,,,
2393,1,ppr,0.7288346993,7.775939209,,,,,,,,,,
32,1,ppr,0.7288638413,8.480981532,,,,,,,,,,
1826,1,ppr,0.7289646635,7.908483075,,,,,,,,,,
2553,1,ppr,0.7294817448,7.708298862,,,,,,,,,,
2463,1,ppr,0.7305081024,7.730153885,,,,,,,,,,
224,1,ppr,0.7305664015,8.307067345,,,,,,,,,,
3851,1,ppr,0.7307439435,7.630189046,,,,,,,,,,
3457,1,ppr,0.7307498323,8.179073645,,,,,,,,,,
1798,1,ppr,0.7309147963,8.419130492,,,,,,,,,,
1643,1,ppr,0.7310876002,8.327548922,,,,,,,,,,
2417,1,ppr,0.731258759,7.743889927,,,,,,,,,,
2401,1,ppr,0.7315250725,7.677006832,,,,,,,,,,
2590,1,ppr,0.7320829026,7.822310327,,,,,,,,,,
2640,1,ppr,0.7321801063,7.510431668,,,,,,,,,,
2692,1,ppr,0.7322219186,7.646539569,,,,,,,,,,
1386,1,ppr,0.7324091491,8.911500707,,,,,,,,,,
1466,1,ppr,0.7325082485,7.714267938,,,,,,,,,,
1150,1,ppr,0.7330074226,7.683974914,,,,,,,,,,
457,1,ppr,0.7330521682,7.539642435,,,,,,,,,,
3228,1,ppr,0.7332832099,7.580649674,,,,,,,,,,
3462,1,ppr,0.7334701875,7.485055888,,,,,,,,,,
2339,1,ppr,0.7338095215,8.028775087,,,,,,,,,,
2998,1,ppr,0.7338393091,7.68962238,,,,,,,,,,
1094,1,ppr,0.733863713,7.911017428,,,,,,,,,,
2635,1,ppr,0.7340074761,7.586914041,,,,,,,,,,
204,1,ppr,0.7346084189,7.983180043,,,,,,,,,,
3270,1,ppr,0.7347493089,7.801857796,,,,,,,,,,
2191,1,ppr,0.7348070647,7.717818422,,,,,,,,,,
3730,1,ppr,0.7355923244,8.244395188,,,,,,,,,,
317,1,ppr,0.7357921385,7.801751544,,,,,,,,,,
492,1,ppr,0.7358571137,8.061513693,,,,,,,,,,
612,1,ppr,0.7358888328,7.379029483,,,,,,,,,,
676,1,ppr,0.7358952588,7.654988843,,,,,,,,,,
1613,1,ppr,0.7358953636,8.417909893,,,,,,,,,,
820,1,ppr,0.7360351838,7.540595086,,,,,,,,,,
442,1,ppr,0.7361096506,7.740181613,,,,,,,,,,
1853,1,ppr,0.7361575505,7.701627721,,,,,,,,,,
3891,1,ppr,0.7362666375,7.739528793,,,,,,,,,,
