Dataset seed,Model seed,Model,R^2,MAE,,,,,,,,IQR,Mean,Mediun
3247,2470,ranger,0.8930136229,5.697429551,,,,,,,,0.03218154194,0.8173843315,0.8182364016
3254,2470,ranger,0.8853745224,5.627375177,,,,,,,,,,
1082,2470,ranger,0.8815367192,5.540671395,,,,,,,,,,
1497,2470,ranger,0.8809527963,6.0615487,,,,,,,,,,
1662,2470,ranger,0.8807740494,5.952778014,,,,,,,,,,
1278,2470,ranger,0.8798219086,6.053840662,,,,,,,,,,
3913,2470,ranger,0.8763513065,5.76031182,,,,,,,,,,
1074,2470,ranger,0.876212773,5.849569504,,,,,,,,,,
1207,2470,ranger,0.8760315651,5.51298227,,,,,,,,,,
145,2470,ranger,0.875750654,5.896865012,,,,,,,,,,
1607,2470,ranger,0.8745536907,5.991943735,,,,,,,,,,
3348,2470,ranger,0.8744217366,5.904470922,,,,,,,,,,
3177,2470,ranger,0.8738127355,5.796577541,,,,,,,,,,
1949,2470,ranger,0.8732161016,5.7783487,,,,,,,,,,
142,2470,ranger,0.873063722,6.076131915,,,,,,,,,,
2793,2470,ranger,0.8727931807,6.447827423,,,,,,,,,,
1672,2470,ranger,0.8726842149,6.378797163,,,,,,,,,,
2961,2470,ranger,0.8722112041,5.645399527,,,,,,,,,,
2311,2470,ranger,0.8712981599,6.258343499,,,,,,,,,,
1818,2470,ranger,0.8702833508,5.999257447,,,,,,,,,,
2989,2470,ranger,0.8699983834,5.855663121,,,,,,,,,,
1612,2470,ranger,0.869544474,6.086640662,,,,,,,,,,
3903,2470,ranger,0.869503969,5.86589078,,,,,,,,,,
2758,2470,ranger,0.8692436185,5.764504965,,,,,,,,,,
3152,2470,ranger,0.8691925284,6.129789598,,,,,,,,,,
3366,2470,ranger,0.8688025929,5.789883924,,,,,,,,,,
1507,2470,ranger,0.8687712385,6.225811584,,,,,,,,,,
86,2470,ranger,0.8686087572,5.778849409,,,,,,,,,,
162,2470,ranger,0.8683384084,6.074831206,,,,,,,,,,
2072,2470,ranger,0.8683305436,5.859686052,,,,,,,,,,
553,2470,ranger,0.8681295289,5.886929551,,,,,,,,,,
3600,2470,ranger,0.867695903,6.557140426,,,,,,,,,,
2588,2470,ranger,0.8674406428,6.309328605,,,,,,,,,,
2299,2470,ranger,0.8673488581,6.071849645,,,,,,,,,,
2604,2470,ranger,0.8670829657,6.154798818,,,,,,,,,,
1760,2470,ranger,0.8670827729,5.692322931,,,,,,,,,,
505,2470,ranger,0.8670799456,6.350330969,,,,,,,,,,
3041,2470,ranger,0.8670205992,6.051069976,,,,,,,,,,
3239,2470,ranger,0.8670023302,6.554223641,,,,,,,,,,
3271,2470,ranger,0.8669430012,5.823904255,,,,,,,,,,
617,2470,ranger,0.866885069,6.12628156,,,,,,,,,,
1861,2470,ranger,0.8661275163,5.990708983,,,,,,,,,,
3479,2470,ranger,0.8658387952,6.16287234,,,,,,,,,,
2882,2470,ranger,0.8658304079,5.678100946,,,,,,,,,,
1235,2470,ranger,0.8657697705,6.572190307,,,,,,,,,,
834,2470,ranger,0.8653457406,6.278404255,,,,,,,,,,
2631,2470,ranger,0.8652819361,6.273746572,,,,,,,,,,
2689,2470,ranger,0.8651901788,6.232225768,,,,,,,,,,
3123,2470,ranger,0.8650789224,6.143332861,,,,,,,,,,
325,2470,ranger,0.8647797626,6.185650118,,,,,,,,,,
3746,2470,ranger,0.8647753222,6.040774941,,,,,,,,,,
