"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","64.6219195210551",-38.3780804789449
"X100165","35","36.1664563328741",1.1664563328741
"X101417","75","70.8768712423945",-4.1231287576055
"X101573","59","46.0643925890665",-12.9356074109335
"X103811","82","73.9188479380976",-8.0811520619024
"X104111","87","67.9880821972225",-19.0119178027775
"X104425","76","67.3102373947697",-8.6897626052303
"X105191","77","55.448607907029",-21.551392092971
"X105280","74","40.6672764052685",-33.3327235947315
"X105437","42","46.6072827439504",4.6072827439504
"X10556","65","50.3513928800269",-14.6486071199731
"X10585","48","74.7465401739297",26.7465401739297
"X106636","87","56.4967390801594",-30.5032609198406
"X107471","85","62.9657857123539",-22.0342142876461
"X107894","65","57.8051329104749",-7.1948670895251
"X108670","96","67.8688550526906",-28.1311449473094
"X108787","68","55.8633368248214",-12.1366631751786
"X110638","85","68.1273465682936",-16.8726534317064
"X110937","76","63.3673049576727",-12.6326950423273
"X112139","74","27.4909111506226",-46.5090888493774
"X112451","63","53.8510834148722",-9.1489165851278
"X112648","63","60.006763299712",-2.993236700288
"X113790","54","45.426387495166",-8.573612504834
"X114269","72","53.6582304050908",-18.3417695949092
"X114463","73","52.6834527620163",-20.3165472379837
"X114517","70","33.9209467946827",-36.0790532053173
"X115607","84","54.4291931892616",-29.5708068107384
"X117477","72","60.8821792740503",-11.1178207259497
"X117711","31","43.5274078400757",12.5274078400757
"X119624","35","17.4503964554356",-17.5496035445644
"X119765","75","52.8159619019989",-22.1840380980011
"X119833","70","51.8355446129968",-18.1644553870032
"X123774","72","80.7428865511089",8.7428865511089
"X12498","50","54.0908446993189",4.0908446993189
"X12515","79","70.7905512352864",-8.2094487647136
"X126024","96","71.1677405109843",-24.8322594890157
"X126254","78","58.1532811261886",-19.8467188738114
"X126536","76","65.5833966151627",-10.4166033848373
"X127107","90","73.3122662089092",-16.6877337910908
"X127256","66","65.241299325573",-0.758700674427004
"X128677","87","30.6401888454982",-56.3598111545018
"X130623","68","61.564350103905",-6.435649896095
"X132134","76","66.0562996675953",-9.9437003324047
"X132772","61","55.8470424416416",-5.1529575583584
"X133308","62","57.995300825494",-4.004699174506
"X134046","79","64.7788884216973",-14.2211115783027
"X134459","75","51.8021273041336",-23.1978726958664
"X135261","74","55.8102893646649",-18.1897106353351
"X138103","65","39.8583942191275",-25.1416057808725
"X140045","64","66.7825751275031",2.78257512750309
"X141059","62","59.5068250398399",-2.4931749601601
"X141932","83","72.6169535490529",-10.3830464509471
"X142869","69","57.2054306298181",-11.7945693701819
"X144008","82","77.2859224944426",-4.7140775055574
"X144592","52","45.732665567316",-6.267334432684
"X146054","79","53.980360502481",-25.019639497519
"X146189","78","74.0283100148192",-3.9716899851808
"X148666","65","61.5225890188821",-3.4774109811179
"X149215","80","60.7477204457802",-19.2522795542198
"X149317","45","31.3628839436208",-13.6371160563792
"X150347","55","44.4636438260303",-10.5363561739697
"X150811","90","74.9614459914893",-15.0385540085107
"X1540949","49","40.6775341523185",-8.3224658476815
"X155606","52","62.8886785326827",10.8886785326827
"X157736","74","52.2871198222248",-21.7128801777752
"X158151","76","81.4478399025404",5.44783990254039
"X1583280","62","41.5946799451198",-20.4053200548802
"X159562","91","60.782915455523",-30.217084544477
"X16412","73","64.4724599157639",-8.52754008423609
"X1645254","42","39.7233519208323",-2.2766480791677
"X165971","69","55.5605529920908",-13.4394470079092
"X1670333","30","35.6914035068255",5.6914035068255
