"Sample","Ground_Truth","Predicted","Difference"
"X200550980002_R01C01","74.96","66.8595660463652",-8.10043395363479
"X200550980002_R02C01","31.46","20.6834467006188",-10.7765532993812
"X200550980002_R03C01","46.72","33.4853912539172",-13.2346087460828
"X200550980002_R04C01","46.36","26.2199795436542",-20.1400204563458
"X200550980002_R05C01","53.56","35.9601610816607",-17.5998389183393
"X200550980002_R06C01","56.36","39.9505910061808",-16.4094089938192
"X200550980002_R07C01","59","56.0139583238955",-2.9860416761045
"X200550980002_R08C01","55.22","39.5417184760681",-15.6782815239319
"X200550980010_R01C01","70.44","55.0333355595744",-15.4066644404256
"X200550980010_R03C01","58.58","48.7976551911665",-9.7823448088335
"X200550980010_R04C01","56.24","39.7972471936505",-16.4427528063495
"X200550980010_R05C01","43.12","26.5265524390574",-16.5934475609426
"X200550980010_R06C01","39.8","38.2815042466088",-1.5184957533912
"X200550980010_R07C01","52.22","27.246532514688",-24.973467485312
"X200550980010_R08C01","40.76","25.9399810549678",-14.8200189450322
"X200550980025_R01C01","39.62","22.7906121612513",-16.8293878387487
"X200550980025_R02C01","58","36.4816229348792",-21.5183770651208
"X200550980025_R03C01","36.4","22.9392220515295",-13.4607779484705
"X200550980025_R04C01","39.2","27.7453841882533",-11.4546158117467
"X200550980025_R05C01","47.08","36.3119405197522",-10.7680594802478
"X200550980025_R06C01","45.16","42.5839195596565",-2.5760804403435
"X200550980025_R07C01","44.14","33.028441852582",-11.111558147418
"X200550980025_R08C01","71.98","52.2315651148542",-19.7484348851458
"X200550980034_R01C01","55.28","43.2735978510189",-12.0064021489811
"X200550980034_R02C01","64.1","36.6215003542017",-27.4784996457983
"X200550980034_R03C01","39.6","30.0531041307055",-9.5468958692945
"X200550980034_R04C01","48","29.1076448138805",-18.8923551861195
"X200550980034_R05C01","74.78","62.7713134133742",-12.0086865866258
"X200550980034_R06C01","58.46","48.5460260694145",-9.9139739305855
"X200550980034_R07C01","40.3","27.9457078019666",-12.3542921980334
"X200550980035_R01C01","47.48","43.4602624776962",-4.0197375223038
"X200550980035_R02C01","62.4","34.4600508537919",-27.9399491462081
"X200550980035_R03C01","43.9","30.0267600147778",-13.8732399852222
"X200550980035_R04C01","50.12","43.8661860581712",-6.2538139418288
"X200550980035_R05C01","68.66","48.843146274748",-19.816853725252
"X200550980035_R06C01","49.62","29.2117269379621",-20.4082730620379
"X200550980035_R07C01","60.1","45.0422440764181",-15.0577559235819
"X200550980035_R08C01","51.6","45.9402600612236",-5.6597399387764
"X200590490002_R01C01","60.06","39.3840819150095",-20.6759180849905
"X200590490002_R02C01","69.74","54.4251702078271",-15.3148297921729
"X200590490002_R05C01","59.16","50.1049061994784",-9.0550938005216
"X200590490002_R06C01","43.4","32.6757214556892",-10.7242785443108
"X200590490002_R07C01","72.12","64.0798500657312",-8.04014993426881
"X200590490002_R08C01","53.32","33.8476152449661",-19.4723847550339
"X200590490017_R01C01","55.92","49.2515798321331",-6.6684201678669
"X200590490017_R02C01","73.76","46.5131720345392",-27.2468279654608
"X200590490017_R03C01","42.14","29.2288245938551",-12.9111754061449
"X200590490017_R04C01","52.2","36.910433465225",-15.289566534775
"X200590490017_R05C01","40.64","31.2979818687504",-9.3420181312496
"X200590490017_R06C01","51.34","49.0870072216954",-2.2529927783046
"X200590490017_R07C01","64.46","45.5313418433451",-18.9286581566549
"X200590490017_R08C01","50.9","41.267305282571",-9.632694717429
"X200590490021_R01C01","56.26","45.0606837064139",-11.1993162935861
"X200590490021_R02C01","49.16","34.3516902171956",-14.8083097828044
"X200590490021_R03C01","59.18","39.1108087480879",-20.0691912519121
"X200590490021_R04C01","62.58","46.1227864539696",-16.4572135460304
"X200590490021_R05C01","50.2","47.2638275906733",-2.9361724093267
"X200590490021_R06C01","49.84","38.0400113154998",-11.7999886845002
"X200590490021_R07C01","68.88","49.2567929351942",-19.6232070648058
"X200590490021_R08C01","45.52","39.2240745093733",-6.2959254906267
"X200590490052_R01C01","51.12","29.1296408886885",-21.9903591113115
"X200590490052_R02C01","47.76","44.2221344800565",-3.53786551994349
"X200590490052_R03C01","34.6","29.2678977408697",-5.3321022591303
"X200590490052_R04C01","49.9","40.598705156527",-9.301294843473
"X200590490052_R05C01","65.36","41.0150420345451",-24.3449579654549
"X200590490052_R06C01","74.94","59.0317994182832",-15.9082005817168
"X200590490052_R07C01","62.76","45.2473113665514",-17.5126886334486
"X200590490052_R08C01","56.16","43.0924769178213",-13.0675230821787
"X200590490056_R01C01","37.74","25.476277534693",-12.263722465307
