"Sample","Ground_Truth","Predicted","Difference"
"X200550980002_R01C01","74.96","69.1453",-5.81469999999999
"X200550980002_R02C01","31.46","68.2274333333333",36.7674333333333
"X200550980002_R03C01","46.72","65.3649",18.6449
"X200550980002_R04C01","46.36","69.1523666666666",22.7923666666666
"X200550980002_R05C01","53.56","68.5701",15.0101
"X200550980002_R06C01","56.36","68.0539333333333",11.6939333333333
"X200550980002_R07C01","59","67.5410333333333",8.5410333333333
"X200550980002_R08C01","55.22","68.4944666666666",13.2744666666666
"X200550980010_R01C01","70.44","68.5658666666667",-1.8741333333333
"X200550980010_R03C01","58.58","68.3960666666667",9.8160666666667
"X200550980010_R04C01","56.24","68.8499",12.6099
"X200550980010_R05C01","43.12","68.7043",25.5843
"X200550980010_R06C01","39.8","65.2659",25.4659
"X200550980010_R07C01","52.22","66.8411666666667",14.6211666666667
"X200550980010_R08C01","40.76","67.2882666666666",26.5282666666666
"X200550980025_R01C01","39.62","62.6426",23.0226
"X200550980025_R02C01","58","68.6918333333333",10.6918333333333
"X200550980025_R03C01","36.4","64.7414333333333",28.3414333333333
"X200550980025_R04C01","39.2","65.4159",26.2159
"X200550980025_R05C01","47.08","69.1540333333333",22.0740333333333
"X200550980025_R06C01","45.16","68.0690666666666",22.9090666666666
"X200550980025_R07C01","44.14","69.1956666666666",25.0556666666666
"X200550980025_R08C01","71.98","68.5473666666666",-3.4326333333334
"X200550980034_R01C01","55.28","68.7064666666666",13.4264666666666
"X200550980034_R02C01","64.1","68.8488666666667",4.7488666666667
"X200550980034_R03C01","39.6","67.9410333333333",28.3410333333333
"X200550980034_R04C01","48","68.8333666666666",20.8333666666666
"X200550980034_R05C01","74.78","68.7211666666666",-6.0588333333334
"X200550980034_R06C01","58.46","68.5267333333333",10.0667333333333
"X200550980034_R07C01","40.3","64.835",24.535
"X200550980035_R01C01","47.48","69.3065",21.8265
"X200550980035_R02C01","62.4","68.4389333333333",6.0389333333333
"X200550980035_R03C01","43.9","68.0666333333333",24.1666333333333
"X200550980035_R04C01","50.12","62.438",12.318
"X200550980035_R05C01","68.66","68.9853666666666",0.325366666666596
"X200550980035_R06C01","49.62","68.5446666666666",18.9246666666666
"X200550980035_R07C01","60.1","68.6949666666666",8.5949666666666
"X200550980035_R08C01","51.6","68.8208",17.2208
"X200590490002_R01C01","60.06","68.9896333333333",8.9296333333333
"X200590490002_R02C01","69.74","68.8231666666666",-0.9168333333334
"X200590490002_R05C01","59.16","69.326",10.166
