"Sample","Ground_Truth","Predicted","Difference"
"X200550980002_R01C01","74.96","69.3121178915518",-5.6478821084482
"X200550980002_R02C01","31.46","57.2399533561092",25.7799533561092
"X200550980002_R03C01","46.72","51.2966639857172",4.5766639857172
"X200550980002_R04C01","46.36","46.738912370208",0.378912370207999
"X200550980002_R05C01","53.56","64.6271403489997",11.0671403489997
"X200550980002_R06C01","56.36","65.3666620221057",9.0066620221057
"X200550980002_R07C01","59","46.728876659722",-12.271123340278
"X200550980002_R08C01","55.22","54.2073338290882",-1.0126661709118
"X200550980010_R01C01","70.44","88.5448479909285",18.1048479909285
"X200550980010_R03C01","58.58","58.43973252912",-0.140267470879998
"X200550980010_R04C01","56.24","39.4386229989239",-16.8013770010761
"X200550980010_R05C01","43.12","55.4330560197782",12.3130560197782
"X200550980010_R06C01","39.8","41.3952002143662",1.5952002143662
"X200550980010_R07C01","52.22","51.8080847564528",-0.411915243547199
"X200550980010_R08C01","40.76","51.4441703959101",10.6841703959101
"X200550980025_R01C01","39.62","44.4170046512341",4.7970046512341
"X200550980025_R02C01","58","50.0542166261611",-7.9457833738389
"X200550980025_R03C01","36.4","31.8503815413345",-4.5496184586655
"X200550980025_R04C01","39.2","38.9075208382583",-0.292479161741703
"X200550980025_R05C01","47.08","62.8106563803904",15.7306563803904
"X200550980025_R06C01","45.16","60.5971906192453",15.4371906192453
"X200550980025_R07C01","44.14","63.1624699483155",19.0224699483155
"X200550980025_R08C01","71.98","70.9611121650751",-1.01888783492491
"X200550980034_R01C01","55.28","45.8391790536647",-9.4408209463353
"X200550980034_R02C01","64.1","67.8387974510438",3.73879745104381
"X200550980034_R03C01","39.6","44.337726037613",4.737726037613
"X200550980034_R04C01","48","47.2021059715351",-0.797894028464903
"X200550980034_R05C01","74.78","70.8575162684324",-3.9224837315676
"X200550980034_R06C01","58.46","59.4185377899224",0.958537789922396
"X200550980034_R07C01","40.3","53.2420839252807",12.9420839252807
"X200550980035_R01C01","47.48","55.9208296637075",8.4408296637075
"X200550980035_R02C01","62.4","66.4409981367194",4.0409981367194
"X200550980035_R03C01","43.9","56.9057558250266",13.0057558250266
"X200550980035_R04C01","50.12","46.0918416477204",-4.0281583522796
"X200550980035_R05C01","68.66","62.7540780629863",-5.90592193701369
"X200550980035_R06C01","49.62","52.2316142870676",2.6116142870676
"X200550980035_R07C01","60.1","51.9860656726523",-8.1139343273477
"X200550980035_R08C01","51.6","63.7678083345409",12.1678083345409
"X200590490002_R01C01","60.06","60.6115291140134",0.551529114013398
