"Sample","Ground_Truth","Predicted","Difference"
"X200550980002_R01C01","74.96","93.8468912021169",18.8868912021169
"X200550980002_R02C01","31.46","81.7772728647761",50.3172728647761
"X200550980002_R03C01","46.72","95.088450795185",48.368450795185
"X200550980002_R04C01","46.36","102.727980976788",56.367980976788
"X200550980002_R05C01","53.56","108.119605985917",54.559605985917
"X200550980002_R06C01","56.36","116.705560448637",60.345560448637
"X200550980002_R07C01","59","94.8529095573254",35.8529095573254
"X200550980002_R08C01","55.22","103.229475157381",48.009475157381
"X200550980010_R01C01","70.44","108.556502195714",38.116502195714
"X200550980010_R03C01","58.58","88.4789162596438",29.8989162596438
"X200550980010_R04C01","56.24","105.665812884333",49.425812884333
"X200550980010_R05C01","43.12","103.199662451745",60.079662451745
"X200550980010_R06C01","39.8","90.2143947281326",50.4143947281326
"X200550980010_R07C01","52.22","92.6591667634884",40.4391667634884
"X200550980010_R08C01","40.76","99.244581276759",58.484581276759
"X200550980025_R01C01","39.62","87.7260865343259",48.1060865343259
"X200550980025_R02C01","58","91.1592709824932",33.1592709824932
"X200550980025_R03C01","36.4","87.7597181965367",51.3597181965367
"X200550980025_R04C01","39.2","90.0400734803103",50.8400734803103
"X200550980025_R05C01","47.08","90.320785652934",43.240785652934
"X200550980025_R06C01","45.16","107.902759246074",62.742759246074
"X200550980025_R07C01","44.14","104.830529599429",60.690529599429
"X200550980025_R08C01","71.98","103.101640990735",31.121640990735
"X200550980034_R01C01","55.28","97.0303991553494",41.7503991553494
"X200550980034_R02C01","64.1","101.355685181328",37.255685181328
"X200550980034_R03C01","39.6","92.2997758119498",52.6997758119498
"X200550980034_R04C01","48","94.9370706974234",46.9370706974234
"X200550980034_R05C01","74.78","97.7825311505224",23.0025311505224
"X200550980034_R06C01","58.46","103.732368904927",45.272368904927
"X200550980034_R07C01","40.3","107.53053832658",67.23053832658
"X200550980035_R01C01","47.48","116.859836487082",69.379836487082
"X200550980035_R02C01","62.4","90.037323374369",27.637323374369
"X200550980035_R03C01","43.9","89.4616412249042",45.5616412249042
"X200550980035_R04C01","50.12","106.602982636226",56.482982636226
"X200550980035_R05C01","68.66","95.6070850938281",26.9470850938281
"X200550980035_R06C01","49.62","93.0687207046414",43.4487207046414
"X200550980035_R07C01","60.1","103.875592263637",43.775592263637
"X200550980035_R08C01","51.6","102.902434667925",51.302434667925
"X200590490002_R01C01","60.06","120.325681411927",60.265681411927
"X200590490002_R02C01","69.74","110.43302353955",40.69302353955
"X200590490002_R05C01","59.16","98.8360769438232",39.6760769438232
"X200590490002_R06C01","43.4","90.826163418797",47.426163418797
"X200590490002_R07C01","72.12","101.41859733136",29.29859733136
"X200590490002_R08C01","53.32","90.97634120145",37.65634120145
"X200590490017_R01C01","55.92","92.9686268057951",37.0486268057951
"X200590490017_R02C01","73.76","107.810001470182",34.050001470182
"X200590490017_R03C01","42.14","100.473154039927",58.333154039927
"X200590490017_R04C01","52.2","101.631406924179",49.431406924179
"X200590490017_R05C01","40.64","93.8586266794619",53.2186266794619
"X200590490017_R06C01","51.34","101.285106165366",49.945106165366
"X200590490017_R07C01","64.46","113.541728993444",49.081728993444
"X200590490017_R08C01","50.9","87.3414075929572",36.4414075929572
"X200590490021_R01C01","56.26","107.530752316765",51.270752316765
"X200590490021_R02C01","49.16","88.2987391359356",39.1387391359356
"X200590490021_R03C01","59.18","96.6138260569935",37.4338260569935
"X200590490021_R04C01","62.58","99.3791965424887",36.7991965424887
"X200590490021_R05C01","50.2","102.860197876291",52.660197876291
"X200590490021_R06C01","49.84","98.2177596319573",48.3777596319573
"X200590490021_R07C01","68.88","108.163040436415",39.283040436415
"X200590490021_R08C01","45.52","92.9698255578818",47.4498255578818
"X200590490052_R01C01","51.12","101.302416709324",50.182416709324
"X200590490052_R02C01","47.76","122.103448339805",74.343448339805
"X200590490052_R03C01","34.6","95.4668141631178",60.8668141631178
"X200590490052_R04C01","49.9","96.1466777856136",46.2466777856136
"X200590490052_R05C01","65.36","84.0069719750394",18.6469719750394
"X200590490052_R06C01","74.94","109.804907607278",34.864907607278
"X200590490052_R07C01","62.76","89.0320520766998",26.2720520766998
"X200590490052_R08C01","56.16","106.590740052575",50.430740052575
"X200590490056_R01C01","37.74","92.6698589117677",54.9298589117677
"X200590490056_R02C01","50.6","100.60303985679",50.00303985679
"X200590490056_R03C01","78.2","109.178768723829",30.978768723829
"X200590490056_R04C01","62.56","108.99898158637",46.43898158637
"X200590490056_R05C01","78.92","115.323824332842",36.403824332842
"X200590490056_R06C01","72.28","111.588424780444",39.308424780444
"X200590490056_R08C01","54.2","83.990178319029",29.790178319029
"X200590490062_R01C01","76","95.7801082932044",19.7801082932044
"X200590490062_R02C01","37.1","96.674198712164",59.574198712164
"X200590490062_R03C01","38.98","98.8213539454101",59.8413539454101
"X200590490062_R04C01","43.18","103.648109617964",60.468109617964
"X200590490062_R05C01","66.58","114.477089105796",47.897089105796
"X200590490062_R06C01","77.2","118.167180834307",40.967180834307
"X200590490062_R07C01","61.02","88.4027082582031",27.3827082582031
"X200590490062_R08C01","49.4","89.852890810615",40.452890810615
"X200590490074_R01C01","47.22","90.2585603313416",43.0385603313416
"X200590490074_R02C01","54.36","122.955275385047",68.595275385047
"X200590490074_R03C01","32.2","82.6832317229786",50.4832317229786
"X200590490074_R04C01","55.9","96.2732720041075",40.3732720041075
"X200590490074_R05C01","61.68","98.9532484637871",37.2732484637871
"X200590490074_R06C01","69.64","95.4908422551045",25.8508422551045
"X200590490074_R07C01","80.5","113.666650570414",33.166650570414
"X200590490074_R08C01","39.2","89.5342570399416",50.3342570399416
"X200590500076_R01C01","43.56","96.9866622148218",53.4266622148218
"X200590500076_R02C01","64.38","100.175567990412",35.795567990412
"X200590500076_R03C01","37.54","103.624559354831",66.084559354831
"X200590500076_R04C01","65.1","100.453926559442",35.353926559442
"X200590500076_R05C01","52.2","108.117741185146",55.917741185146
"X200590500076_R06C01","57.4","89.01775394583",31.61775394583
"X200590500076_R07C01","46.3","87.2488581211393",40.9488581211393
"X200590500076_R08C01","55.94","101.538188994459",45.598188994459
"X200594720026_R01C01","33.1","91.5808481762908",58.4808481762908
"X200594720026_R02C01","46.76","113.734190847692",66.974190847692
"X200594720026_R03C01","50.52","95.1657740929614",44.6457740929614
"X200594720026_R04C01","75.54","99.6194619467956",24.0794619467956
"X200594720026_R05C01","55.84","88.2814520095305",32.4414520095305
"X200594720026_R06C01","57.72","101.383733270655",43.663733270655
"X200594720026_R07C01","39.04","89.3747242310665",50.3347242310665
"X200594720026_R08C01","59.28","97.6289952667384",38.3489952667384
"X200594720075_R01C01","51.72","99.6712627499919",47.9512627499919
"X200594720075_R02C01","54.04","119.310665188235",65.270665188235
"X200594720075_R03C01","57.82","101.841856345795",44.021856345795
"X200594720075_R04C01","53.82","93.0567707855694",39.2367707855694
"X200594720075_R05C01","36.8","86.9672376075266",50.1672376075266
"X200594720075_R06C01","50.72","93.8048696164327",43.0848696164327
