"Sample","Ground_Truth","Predicted","Difference"
"X200550980002_R01C01","74.96","54.8887629373699",-20.0712370626301
"X200550980002_R02C01","31.46","35.0300134665571",3.5700134665571
"X200550980002_R03C01","46.72","48.3987720591266",1.6787720591266
"X200550980002_R04C01","46.36","55.7364264700303",9.3764264700303
"X200550980002_R05C01","53.56","34.4891420866436",-19.0708579133564
"X200550980002_R06C01","56.36","35.2176759236364",-21.1423240763636
"X200550980002_R07C01","59","45.4315459653043",-13.5684540346957
"X200550980002_R08C01","55.22","27.6414141124827",-27.5785858875173
"X200550980010_R05C01","43.12","48.7159059036384",5.5959059036384
"X200550980010_R06C01","39.8","27.7757295336208",-12.0242704663792
"X200550980010_R07C01","52.22","31.5061009130223",-20.7138990869777
"X200550980034_R01C01","55.28","50.8102601250043",-4.4697398749957
"X200550980034_R02C01","64.1","49.1626378589856",-14.9373621410144
"X200550980034_R03C01","39.6","25.5500564448976",-14.0499435551024
"X200550980034_R04C01","48","41.6235193059833",-6.3764806940167
"X200550980034_R05C01","74.78","37.5970846192229",-37.1829153807771
"X200550980034_R06C01","58.46","54.3665706672614",-4.0934293327386
"X200550980034_R07C01","40.3","23.3791904876125",-16.9208095123875
"X200590490002_R01C01","60.06","44.4079475946306",-15.6520524053694
"X200590490002_R02C01","69.74","50.7970774551812",-18.9429225448188
"X200590490002_R05C01","59.16","54.4881055082017",-4.6718944917983
"X200590490002_R06C01","43.4","43.9775131918982",0.577513191898198
"X200590490002_R07C01","72.12","40.548604041323",-31.571395958677
"X200590490002_R08C01","53.32","44.4230935151008",-8.8969064848992
"X200590490017_R01C01","55.92","38.8075751578301",-17.1124248421699
"X200590490017_R02C01","73.76","61.7927214102238",-11.9672785897762
"X200590490017_R03C01","42.14","31.5721779338293",-10.5678220661707
"X200590490017_R04C01","52.2","43.9364866392151",-8.26351336078491
"X200590490017_R05C01","40.64","35.3117469459298",-5.3282530540702
"X200590490017_R06C01","51.34","33.2073149113208",-18.1326850886792
"X200590490017_R07C01","64.46","60.428943668151",-4.03105633184899
"X200590490017_R08C01","50.9","41.3089974903022",-9.5910025096978
"X200590490021_R01C01","56.26","48.7284392720997",-7.5315607279003
"X200590490021_R02C01","49.16","23.2503548962742",-25.9096451037258
"X200590490021_R03C01","59.18","41.2890636517054",-17.8909363482946
"X200590490021_R04C01","62.58","51.95639959119",-10.62360040881
"X200590490021_R05C01","50.2","49.2277499034971",-0.972250096502904
"X200590490021_R06C01","49.84","33.2022811400555",-16.6377188599445
"X200590490021_R07C01","68.88","48.2299342540411",-20.6500657459589
"X200590490021_R08C01","45.52","46.8146782266057",1.2946782266057
"X200590490052_R01C01","51.12","27.5835342767013",-23.5364657232987
"X200590490052_R02C01","47.76","34.1676368906321",-13.5923631093679
"X200590490052_R03C01","34.6","25.2092166486952",-9.3907833513048
