"Sample","Ground_Truth","Predicted","Difference"
"X100120","103","74.8667373657227",-28.1332626342773
"X100165","35","38.632869720459",3.632869720459
"X101417","75","92.0771789550781",17.0771789550781
"X101573","59","62.8330459594727",3.8330459594727
"X103811","82","79.1701049804688",-2.82989501953119
"X104111","87","82.5149917602539",-4.48500823974609
"X104425","76","75.0547943115234",-0.945205688476605
"X105191","77","70.365119934082",-6.634880065918
"X105280","74","63.8418273925781",-10.1581726074219
"X105437","42","42.481861114502",0.481861114502003
"X10556","65","65.3376083374023",0.337608337402301
"X10585","48","85.2389068603516",37.2389068603516
"X106636","87","80.7187652587891",-6.28123474121089
"X107471","85","74.0121231079102",-10.9878768920898
"X107894","65","71.2376098632812",6.23760986328119
"X108670","96","74.8823852539062",-21.1176147460938
"X108787","68","62.8802185058594",-5.1197814941406
"X110638","85","73.3311996459961",-11.6688003540039
"X110937","76","73.8531188964844",-2.1468811035156
"X112139","74","62.1823577880859",-11.8176422119141
"X112451","63","58.4548377990723",-4.5451622009277
"X112648","63","66.4707946777344",3.4707946777344
"X113790","54","52.8074111938477",-1.1925888061523
"X114269","72","56.947696685791",-15.052303314209
"X114463","73","52.1301765441895",-20.8698234558105
"X114517","70","79.8701171875",9.8701171875
"X115607","84","76.1617584228516",-7.83824157714839
"X117477","72","65.7075271606445",-6.2924728393555
"X117711","31","35.0725288391113",4.0725288391113
"X119624","35","31.1774139404297",-3.8225860595703
"X119765","75","68.7868423461914",-6.21315765380859
"X119833","70","52.3729400634766",-17.6270599365234
"X123774","72","62.8746871948242",-9.1253128051758
"X12498","50","44.7448921203613",-5.2551078796387
"X12515","79","77.5648422241211",-1.43515777587891
"X126024","96","80.0243225097656",-15.9756774902344
"X126254","78","65.7187652587891",-12.2812347412109
"X126536","76","69.3130874633789",-6.68691253662109
"X127107","90","70.3498611450195",-19.6501388549805
"X127256","66","61.569408416748",-4.430591583252
"X128677","87","88.6597137451172",1.6597137451172
"X130623","68","78.9653778076172",10.9653778076172
"X132134","76","75.6859512329102",-0.314048767089801
"X132772","61","69.2719497680664",8.27194976806641
"X133308","62","53.8900337219238",-8.1099662780762
"X134046","79","75.549186706543",-3.450813293457
"X134459","75","71.2164840698242",-3.7835159301758
"X135261","74","73.9948043823242",-0.00519561767579546
"X138103","65","48.0533142089844",-16.9466857910156
"X140045","64","62.8728408813477",-1.1271591186523
"X141059","62","47.9704818725586",-14.0295181274414
"X141932","83","67.4384918212891",-15.5615081787109
"X142869","69","68.7546234130859",-0.245376586914105
"X144008","82","71.4653091430664",-10.5346908569336
"X144592","52","55.3204307556152",3.3204307556152
"X146054","79","77.3091735839844",-1.6908264160156
"X146189","78","78.9031295776367",0.903129577636705
"X148666","65","56.0838661193848",-8.9161338806152
"X149215","80","74.1281585693359",-5.87184143066411
"X149317","45","56.7415390014648",11.7415390014648
"X150347","55","50.951229095459",-4.048770904541
"X150811","90","76.6283874511719",-13.3716125488281
"X1540949","49","48.0123176574707",-0.987682342529297
"X155606","52","53.7712783813477",1.7712783813477
"X157736","74","80.8114852905273",6.8114852905273
"X158151","76","76.3855285644531",0.385528564453097
"X1583280","62","69.2685546875",7.2685546875
"X159562","91","80.439338684082",-10.560661315918
"X16412","73","73.2088394165039",0.208839416503906
"X1645254","42","56.4285202026367",14.4285202026367
"X165971","69","70.3093185424805",1.3093185424805
"X1670333","30","23.1444244384766",-6.8555755615234
"X167089","83","71.5529861450195",-11.4470138549805
"X1672043","52","45.495231628418",-6.504768371582
"X167363","85","79.9178466796875",-5.0821533203125
"X1680543","26","36.8851165771484",10.8851165771484
"X1680763","48","54.9977836608887",6.9977836608887
"X1680767","35","33.0155906677246",-1.9844093322754
"X1680791","32","37.1749839782715",5.1749839782715
"X1680876","68","69.4954605102539",1.49546051025391
"X168794","53","52.5182609558105",-0.481739044189503
"X16945","65","66.5410232543945",1.5410232543945
"X169514","82","81.2872467041016",-0.712753295898395
"X171287","43","38.0672225952148",-4.9327774047852
"X171529","81","73.4418411254883",-7.5581588745117
"X173106","54","63.2674522399902",9.2674522399902
"X173327","71","70.7694854736328",-0.230514526367202
"X173816","41","49.0388145446777",8.0388145446777
"X174011","87","71.9783172607422",-15.0216827392578
"X174247","100","77.9874496459961",-22.0125503540039
"X175096","57","62.3548774719238",5.3548774719238
"X176324","83","68.5087890625",-14.4912109375
"X179651","64","71.4362564086914",7.43625640869141
"X180502","93","77.6868438720703",-15.3131561279297
"X181481","66","55.1789436340332",-10.8210563659668
"X185762","84","73.4139556884766",-10.5860443115234
"X186976","76","67.6536560058594",-8.3463439941406
"X187390","74","68.1469345092773",-5.8530654907227
"X189027","62","72.886589050293",10.886589050293
"X190605","62","71.177619934082",9.177619934082
"X19237","62","64.6027679443359",2.60276794433589
"X193322","75","77.6170196533203",2.6170196533203
"X193622","63","68.0229415893555",5.0229415893555
"X194357","87","72.5925674438477",-14.4074325561523
"X194960","29","33.8028793334961",4.8028793334961
"X196476","58","62.2633056640625",4.2633056640625
"X198056","59","60.1854858398438",1.1854858398438
"X198479","73","73.4365463256836",0.436546325683594
"X198870","94","73.673210144043",-20.326789855957
"X200896","52","63.6683464050293",11.6683464050293
"X201893","88","76.2261199951172",-11.7738800048828
