"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","39.03209030466",-27.96790969534
"GSM989828","89","52.5259309678322",-36.4740690321678
"GSM989829","66","56.1124486942247",-9.8875513057753
"GSM989830","64","46.7514778205615",-17.2485221794385
"GSM989831","62","49.2982638143384",-12.7017361856616
"GSM989832","87","67.266769177738",-19.733230822262
"GSM989833","73","65.5423285126125",-7.4576714873875
"GSM989834","75","46.9855899558938",-28.0144100441062
"GSM989835","73","58.0332592309848",-14.9667407690152
"GSM989836","83","71.2969884187405",-11.7030115812595
"GSM989837","82","54.4062711943654",-27.5937288056346
"GSM989838","48","53.3120795056346",5.3120795056346
"GSM989839","77","67.2472303740808",-9.7527696259192
"GSM989840","54","51.940334698418",-2.059665301582
"GSM989841","63","40.3679907530973",-22.6320092469027
"GSM989842","71","56.9349139095576",-14.0650860904424
"GSM989843","68","61.2767600467746",-6.7232399532254
"GSM989844","80","56.3063834036702",-23.6936165963298
"GSM989845","92","54.3245187203621",-37.6754812796379
"GSM989846","60","44.7717444792209",-15.2282555207791
"GSM989847","79","73.4676462942975",-5.5323537057025
"GSM989848","68","38.5705229712238",-29.4294770287762
"GSM989849","93","69.8282902026269",-23.1717097973731
"GSM989850","84","61.9299833424126",-22.0700166575874
"GSM989851","74","69.5423468148095",-4.45765318519049
"GSM989852","74","65.0150532195161",-8.9849467804839
"GSM989853","76","65.3124588407955",-10.6875411592045
"GSM989854","56","27.484768069848",-28.515231930152
"GSM989855","72","60.6121797767308",-11.3878202232692
"GSM989856","75","71.2165337965157",-3.78346620348429
"GSM989857","79","51.5335621379595",-27.4664378620405
"GSM989858","73","81.4727987157047",8.4727987157047
"GSM989859","82","59.5581361295197",-22.4418638704803
"GSM989860","74","35.5881939636518",-38.4118060363482
"GSM989861","79","55.6121095672798",-23.3878904327202
"GSM989862","54","37.1340018526518",-16.8659981473482
"GSM989863","101","58.5488053039217",-42.4511946960783
"GSM989864","79","43.0601122384172",-35.9398877615828
"GSM989865","84","62.0810366207456",-21.9189633792544
"GSM989866","85","58.1467967094082",-26.8532032905918
"GSM989867","87","60.48727777381",-26.51272222619
"GSM989868","74","52.0746822894295",-21.9253177105705
"GSM989869","77","77.0993474771412",0.099347477141194
"GSM989870","73","33.0168929263314",-39.9831070736686
"GSM989871","87","67.9390932542769",-19.0609067457231
"GSM989872","85","45.4206706993052",-39.5793293006948
"GSM989873","88","72.3918170660968",-15.6081829339032
"GSM989874","66","43.3662623848585",-22.6337376151415
