"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","43.4879132361982",-23.5120867638018
"GSM989828","89","65.973073029511",-23.026926970489
"GSM989829","66","49.3086180643002",-16.6913819356998
"GSM989830","64","51.1179203722618",-12.8820796277382
"GSM989831","62","47.9620057585546",-14.0379942414454
"GSM989832","87","76.214954156203",-10.785045843797
"GSM989833","73","56.7457082790038",-16.2542917209962
"GSM989834","75","60.3206066237524",-14.6793933762476
"GSM989835","73","60.7308852608344",-12.2691147391656
"GSM989836","83","68.6858121901887",-14.3141878098113
"GSM989837","82","74.637530372619",-7.362469627381
"GSM989838","48","37.2142843843761",-10.7857156156239
"GSM989839","77","60.6781187216811",-16.3218812783189
"GSM989840","54","40.122792550061",-13.877207449939
"GSM989841","63","45.1991599589005",-17.8008400410995
"GSM989842","71","49.4900989346914",-21.5099010653086
"GSM989843","68","52.6035873618624",-15.3964126381376
"GSM989844","80","62.155742988489",-17.844257011511
"GSM989845","92","71.5256609062884",-20.4743390937116
"GSM989846","60","44.1343882353257",-15.8656117646743
"GSM989847","79","64.3963376610762",-14.6036623389238
"GSM989848","68","47.0397904472962",-20.9602095527038
"GSM989849","93","80.6784869364304",-12.3215130635696
"GSM989850","84","71.2591943123904",-12.7408056876096
"GSM989851","74","57.7737556198254",-16.2262443801746
"GSM989852","74","60.2011689790134",-13.7988310209866
"GSM989853","76","52.0739318433856",-23.9260681566144
"GSM989854","56","67.0200870011468",11.0200870011468
"GSM989855","72","62.4634256868479",-9.5365743131521
"GSM989856","75","64.8572248179154",-10.1427751820846
"GSM989858","73","78.1503451174322",5.1503451174322
"GSM989859","82","65.9078516605565",-16.0921483394435
"GSM989860","74","63.7705215222698",-10.2294784777302
"GSM989862","54","46.6903802998003",-7.3096197001997
"GSM989864","79","65.653909588469",-13.346090411531
"GSM989865","84","69.9450140061912",-14.0549859938088
"GSM989866","85","62.7650458445538",-22.2349541554462
"GSM989867","87","65.4082829460138",-21.5917170539862
"GSM989868","74","64.1409249904815",-9.85907500951851
"GSM989870","73","58.086228568139",-14.913771431861
"GSM989871","87","67.0640679979952",-19.9359320020048
"GSM989873","88","66.2531879513055",-21.7468120486945
"GSM989874","66","61.4025161048251",-4.5974838951749
"GSM989875","78","68.4949298970456",-9.50507010295441
"GSM989876","53","47.8217147457829",-5.1782852542171
"GSM989877","76","61.9392153557189",-14.0607846442811
"GSM989878","67","65.8572527244208",-1.1427472755792
"GSM989879","73","73.7066474682416",0.706647468241599
"GSM989880","54","48.9303274874129",-5.0696725125871
"GSM989882","96","90.5130033693828",-5.4869966306172
"GSM989883","57","57.5036803431681",0.503680343168099
"GSM989884","76","61.1428498477289",-14.8571501522711
"GSM989885","47","32.5696762252443",-14.4303237747557
"GSM989886","54","38.698747210478",-15.301252789522
"GSM989887","73","54.7825865418523",-18.2174134581477
"GSM989888","84","65.1550247657861",-18.8449752342139
"GSM989889","62","75.152380469581",13.152380469581
"GSM989890","89","78.5362833552652",-10.4637166447348
"GSM989892","62","56.0813614149508",-5.9186385850492
"GSM989893","79","61.2802853281773",-17.7197146718227
"GSM989894","72","56.3176907957195",-15.6823092042805
"GSM989895","69","64.4889743392865",-4.5110256607135
"GSM989896","55","64.1734486247275",9.1734486247275
"GSM989897","73","50.7574026909714",-22.2425973090286
"GSM989898","79","62.8185248348057",-16.1814751651943
"GSM989900","89","50.3174604758821",-38.6825395241179
"GSM989901","79","63.1102785378055",-15.8897214621945
"GSM989902","85","66.0840308710877",-18.9159691289123
"GSM989903","68","70.3924624176609",2.39246241766089
"GSM989905","73","67.0982666335159",-5.90173336648409
"GSM989907","78","53.4989336463827",-24.5010663536173
