"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","60.4065175228751",-6.5934824771249
"GSM989828","89","76.5770987126968",-12.4229012873032
"GSM989829","66","71.3387283077619",5.3387283077619
"GSM989830","64","76.0234349710056",12.0234349710056
"GSM989831","62","69.4532693550725",7.45326935507251
"GSM989832","87","76.0612649126291",-10.9387350873709
"GSM989834","75","61.3454099277912",-13.6545900722088
"GSM989835","73","80.6917034171978",7.6917034171978
"GSM989836","83","73.5829126804697",-9.4170873195303
"GSM989837","82","81.1349183548447",-0.8650816451553
"GSM989839","77","73.5144979678871",-3.4855020321129
"GSM989840","54","69.2041218570692",15.2041218570692
"GSM989841","63","58.9622151418859",-4.0377848581141
"GSM989842","71","75.5100774756054",4.5100774756054
"GSM989843","68","67.7539661796546",-0.246033820345403
"GSM989845","92","76.5003703847154",-15.4996296152846
"GSM989846","60","70.0308781210579",10.0308781210579
"GSM989847","79","74.1796552790996",-4.82034472090039
"GSM989850","84","50.2500998023839",-33.7499001976161
"GSM989852","74","57.6095607689726",-16.3904392310274
"GSM989853","76","76.506243397437",0.506243397437004
"GSM989855","72","70.8512787418497",-1.1487212581503
"GSM989856","75","76.8786157385458",1.8786157385458
"GSM989857","79","58.4036135004836",-20.5963864995164
"GSM989861","79","83.5348095230878",4.5348095230878
"GSM989866","85","79.4822778895218",-5.5177221104782
"GSM989867","87","81.403425904621",-5.596574095379
"GSM989868","74","73.6414656231642",-0.358534376835806
"GSM989870","73","66.2829989036091",-6.7170010963909
"GSM989873","88","79.2892950712388",-8.7107049287612
"GSM989874","66","66.5977609346812",0.597760934681205
"GSM989875","78","75.5545701980216",-2.44542980197841
"GSM989876","53","61.3639042456223",8.3639042456223
"GSM989878","67","54.5232067124293",-12.4767932875707
"GSM989879","73","85.3152448959648",12.3152448959648
"GSM989880","54","60.0890478588879",6.0890478588879
"GSM989881","73","76.3316709514777",3.3316709514777
"GSM989882","96","85.1762558386854",-10.8237441613146
"GSM989883","57","76.9270659803443",19.9270659803443
"GSM989885","47","46.2602099027163",-0.739790097283702
"GSM989887","73","68.4221257015806",-4.5778742984194
"GSM989888","84","68.5283238599791",-15.4716761400209
"GSM989890","89","85.2890638173821",-3.7109361826179
"GSM989893","79","81.0107961398187",2.01079613981869
"GSM989894","72","67.3541870738442",-4.6458129261558
"GSM989895","69","71.4656679224268",2.4656679224268
"GSM989897","73","67.0713795701543",-5.92862042984569
"GSM989899","72","73.073847812744",1.07384781274401
"GSM989903","68","82.53562095433",14.53562095433
"GSM989904","89","80.6908858510436",-8.3091141489564
"GSM989909","65","73.3832889871764",8.3832889871764
"GSM989911","85","78.3107360457017",-6.6892639542983
"GSM989913","76","74.1813412648566",-1.8186587351434
"GSM989914","74","76.9077982296768",2.9077982296768
"GSM989928","84","81.3246538487538",-2.6753461512462
"GSM989929","75","75.6533171246753",0.653317124675297
"GSM989931","63","65.6433063419336",2.6433063419336
"GSM989932","69","69.4905031253543",0.490503125354294
"GSM989933","78","79.9359221545945",1.93592215459449
"GSM989940","46","52.8631509983781",6.8631509983781
"GSM989945","54","66.4246663863274",12.4246663863274
"GSM989950","63","67.5345124393498",4.5345124393498
"GSM989951","80","68.4582531490923",-11.5417468509077
"GSM989952","60","73.6265638053017",13.6265638053017
"GSM989953","71","73.2999262505229",2.2999262505229
"GSM989954","67","77.7225706875277",10.7225706875277
"GSM989956","86","79.1959437136464",-6.8040562863536
"GSM989958","54","69.71457689556",15.71457689556
"GSM989962","58","66.6973657990157",8.6973657990157
"GSM989963","64","71.2349009013323",7.2349009013323
"GSM989964","73","73.428401915834",0.428401915834002
"GSM989965","49","55.9536490445829",6.9536490445829
"GSM989966","56","59.4309771272666",3.4309771272666
"GSM989967","75","57.9533432612395",-17.0466567387605
"GSM989971","61","64.6085776263154",3.60857762631539
"GSM989972","50","68.3771772515536",18.3771772515536
"GSM989973","69","65.81801000978",-3.18198999022
"GSM989974","65","68.7334812999077",3.73348129990769
"GSM989979","58","69.1629627695288",11.1629627695288
"GSM989980","34","60.987011495308",26.987011495308
"GSM989981","65","60.8578753245259",-4.1421246754741
"GSM989984","47","45.9223878122843",-1.0776121877157
"GSM989985","54","71.142581353664",17.142581353664
"GSM989986","63","69.0502568251837",6.05025682518369
"GSM989990","56","49.4604350482384",-6.5395649517616
"GSM989994","47","57.5640121473675",10.5640121473675
"GSM989995","47","64.0087701863499",17.0087701863499
"GSM989996","33","46.3350755594702",13.3350755594702
"GSM990002","71","69.4188323384069",-1.5811676615931
"GSM990003","77","79.5251392297866",2.5251392297866
"GSM990004","67","69.6535552843883",2.6535552843883
"GSM990007","70","73.7572566732594",3.75725667325941
"GSM990010","70","79.7164615467471",9.7164615467471
"GSM990011","56","68.6041107075193",12.6041107075193
"GSM990015","74","75.3954979730936",1.3954979730936
"GSM990022","78","76.6180130251373",-1.3819869748627
"GSM990023","82","77.8385625667514",-4.16143743324859
"GSM990025","71","56.1064237871342",-14.8935762128658
"GSM990026","82","78.4469768319028",-3.5530231680972
"GSM990028","79","74.7962672143371",-4.20373278566289
"GSM990030","68","67.5312586578594",-0.468741342140603
"GSM990034","74","79.649074839403",5.649074839403
"GSM990035","69","76.0942377483598",7.0942377483598
"GSM990037","63","70.2458239248148",7.2458239248148
"GSM990038","77","74.1754248504557",-2.8245751495443
"GSM990043","66","73.5450207658789",7.5450207658789
"GSM990049","81","73.4759009014653",-7.52409909853471
"GSM990050","71","68.4762636568469",-2.5237363431531
"GSM990051","71","79.1079427562587",8.10794275625869
"GSM990052","75","70.4071104420643",-4.59288955793571
"GSM990053","60","66.7036572559443",6.70365725594429
"GSM990054","77","62.8715356157906",-14.1284643842094
"GSM990055","85","73.4164468753345",-11.5835531246655
"GSM990056","70","71.5467139385638",1.5467139385638
"GSM990057","62","63.2140646964167",1.2140646964167
"GSM990058","69","62.9115657488054",-6.0884342511946
"GSM990059","73","84.5844970747824",11.5844970747824
"GSM990060","73","73.9641737501566",0.964173750156604
"GSM990061","74","69.8149024932594",-4.1850975067406
"GSM990062","73","67.1956889429588",-5.8043110570412
"GSM990063","86","71.8740521312392",-14.1259478687608
"GSM990064","83","74.5335540564368",-8.4664459435632
"GSM990065","76","78.1896066401027",2.1896066401027
"GSM990066","75","73.6892846857903",-1.3107153142097
"GSM990067","64","79.5672000878213",15.5672000878213
"GSM990069","88","82.4778197304178",-5.52218026958219
"GSM990070","48","26.1432607054763",-21.8567392945237
"GSM990073","62","54.0338394299965",-7.9661605700035
"GSM990074","54","40.8026947748673",-13.1973052251327
"GSM990075","46","34.9336127766742",-11.0663872233258
"GSM990077","40","22.0481846041489",-17.9518153958511
"GSM990078","43","35.4722781717075",-7.5277218282925
"GSM990080","53","38.4437970556479",-14.5562029443521
"GSM990081","48","35.3389419275935",-12.6610580724065
"GSM990082","71","63.2286637434693",-7.7713362565307
"GSM990085","48","49.8256650170234",1.8256650170234
"GSM990086","55","31.6724010237106",-23.3275989762894
"GSM990088","46","40.8410219521654",-5.1589780478346
"GSM990092","51","52.3055028307693",1.3055028307693
"GSM990093","53","50.9680349232326",-2.0319650767674
"GSM990097","38","40.7641771540091",2.7641771540091
"GSM990098","42","50.626293829291",8.626293829291
"GSM990100","58","57.2554104331532",-0.744589566846798
"GSM990110","65","62.2266257196331",-2.7733742803669
"GSM990115","38","21.8448703715354",-16.1551296284646
"GSM990116","59","57.4912262499922",-1.5087737500078
"GSM990121","64","64.7824593888617",0.782459388861696
"GSM990122","66","46.2694417227831",-19.7305582772169
"GSM990272","58","46.5060430008875",-11.4939569991125
"GSM990273","63","56.5697491107298",-6.4302508892702
"GSM990275","50","48.9247226443013",-1.0752773556987
"GSM990278","46","39.0378912716509",-6.9621087283491
"GSM990279","46","47.6227359809814",1.6227359809814
"GSM990281","55","49.7315981806961",-5.2684018193039
"GSM990283","46","40.770072691448",-5.229927308552
"GSM990284","66","57.1692693706019",-8.8307306293981
"GSM990285","47","52.0486756630632",5.0486756630632
"GSM990286","58","41.2358010916348",-16.7641989083652
"GSM990288","48","46.7606850135876",-1.2393149864124
"GSM990291","50","53.6758801416584",3.6758801416584
"GSM990293","64","58.526012895501",-5.473987104499
