"Sample","Ground_Truth","Predicted","Difference"
"GSM989827","67","35.0803694670422",-31.9196305329578
"GSM989828","89","50.1389592911252",-38.8610407088748
"GSM989829","66","53.1932693964104",-12.8067306035896
"GSM989830","64","45.2001309043237",-18.7998690956763
"GSM989831","62","46.8819246210149",-15.1180753789851
"GSM989832","87","66.5802230888584",-20.4197769111416
"GSM989833","73","61.8401150884992",-11.1598849115008
"GSM989834","75","40.5356554258864",-34.4643445741136
"GSM989835","73","52.8059137724759",-20.1940862275241
"GSM989836","83","69.7014151137719",-13.2985848862281
"GSM989837","82","51.4677990763601",-30.5322009236399
"GSM989838","48","51.8470396967642",3.8470396967642
"GSM989839","77","65.9704600839023",-11.0295399160977
"GSM989840","54","51.6226909375668",-2.3773090624332
"GSM989841","63","37.9422157998658",-25.0577842001342
"GSM989842","71","52.0476553595947",-18.9523446404053
"GSM989843","68","56.7980794739976",-11.2019205260024
"GSM989844","80","48.8714079704402",-31.1285920295598
"GSM989845","92","45.29384284074",-46.70615715926
"GSM989846","60","40.7044364636382",-19.2955635363618
"GSM989847","79","72.5256804330317",-6.4743195669683
"GSM989848","68","33.3575356490865",-34.6424643509135
"GSM989849","93","64.1388831292478",-28.8611168707522
"GSM989850","84","57.4191654893277",-26.5808345106723
"GSM989851","74","68.0349575530373",-5.9650424469627
"GSM989852","74","60.6235403517437",-13.3764596482563
"GSM989853","76","60.0350081976594",-15.9649918023406
"GSM989854","56","26.119731999414",-29.880268000586
"GSM989855","72","60.4954945198894",-11.5045054801106
"GSM989856","75","68.3993289253611",-6.6006710746389
"GSM989857","79","44.2499027616658",-34.7500972383342
"GSM989858","73","77.8279760965936",4.8279760965936
"GSM989859","82","55.047125454113",-26.952874545887
"GSM989860","74","32.2569088185101",-41.7430911814899
"GSM989861","79","52.878687180626",-26.121312819374
"GSM989862","54","32.9733331034393",-21.0266668965607
"GSM989863","101","53.7055439963012",-47.2944560036988
"GSM989864","79","37.6518961721882",-41.3481038278118
"GSM989865","84","60.6215528191148",-23.3784471808852
"GSM989866","85","53.8012200510454",-31.1987799489546
"GSM989867","87","59.8758619671618",-27.1241380328382
"GSM989868","74","43.4292458103431",-30.5707541896569
"GSM989869","77","75.4489491747755",-1.55105082522449
"GSM989870","73","26.7850058625831",-46.2149941374169
"GSM989871","87","63.0428767645793",-23.9571232354207
"GSM989872","85","48.4406217252129",-36.5593782747871
"GSM989873","88","70.1040858739373",-17.8959141260627
"GSM989874","66","40.6524226326454",-25.3475773673546
"GSM989875","78","56.7828911886604",-21.2171088113396
"GSM989876","53","69.7247825194996",16.7247825194996
"GSM989877","76","31.8018906107044",-44.1981093892956
"GSM989878","67","42.4558685775075",-24.5441314224925
"GSM989879","73","76.6091680683361",3.6091680683361
"GSM989880","54","56.8089922565119",2.8089922565119
"GSM989881","73","57.5209462216757",-15.4790537783243
"GSM989882","96","69.8689263644696",-26.1310736355304
"GSM989883","57","46.6403950889281",-10.3596049110719
"GSM989884","76","48.5900184041485",-27.4099815958515
"GSM989885","47","29.9189754818996",-17.0810245181004
"GSM989886","54","43.5017644580822",-10.4982355419178
"GSM989887","73","48.0719169835693",-24.9280830164307
"GSM989888","84","70.5536958087988",-13.4463041912012
"GSM989889","62","35.5134813969289",-26.4865186030711
"GSM989890","89","22.211110024256",-66.788889975744
"GSM989891","68","64.0499240886833",-3.9500759113167
"GSM989892","62","66.4148904430677",4.4148904430677
"GSM989893","79","59.2630320810907",-19.7369679189093
"GSM989894","72","59.6738843765649",-12.3261156234351
"GSM989895","69","53.1486170380652",-15.8513829619348
"GSM989896","55","52.9252783024948",-2.0747216975052
"GSM989897","73","57.4104794004052",-15.5895205995948
"GSM989898","79","48.8470334422542",-30.1529665577458
"GSM989899","72","68.9099252273538",-3.0900747726462
"GSM989901","79","23.2027946341299",-55.7972053658701
"GSM989902","85","72.6180027293671",-12.3819972706329
"GSM989903","68","62.772454448323",-5.227545551677
"GSM989904","89","38.7872327622241",-50.2127672377759
"GSM989905","73","52.7980538338799",-20.2019461661201
"GSM989906","63","37.0522248578192",-25.9477751421808
"GSM989907","78","49.8688990689735",-28.1311009310265
"GSM989908","65","53.8960570110469",-11.1039429889531
"GSM989909","65","36.5293912695992",-28.4706087304008
"GSM989910","89","60.1667984588167",-28.8332015411833
"GSM989911","85","67.3713249160148",-17.6286750839852
"GSM989912","66","65.6912823632798",-0.308717636720203
"GSM989913","76","62.6960760905186",-13.3039239094814
"GSM989914","74","58.0513949185452",-15.9486050814548
"GSM989915","84","68.3218137482851",-15.6781862517149
"GSM989916","71","41.8950234277346",-29.1049765722654
"GSM989918","69","49.7185304361071",-19.2814695638929
"GSM989919","63","51.7810895744421",-11.2189104255579
"GSM989920","66","46.1776553872474",-19.8223446127526
"GSM989921","85","57.7859120308319",-27.2140879691681
"GSM989922","76","50.82578868546",-25.17421131454
"GSM989923","84","75.2820796605295",-8.7179203394705
"GSM989924","59","37.5420270044341",-21.4579729955659
"GSM989925","70","43.5638045481405",-26.4361954518595
"GSM989926","65","37.5014524446858",-27.4985475553142
"GSM989927","68","64.3139022917224",-3.6860977082776
"GSM989928","84","57.4512985324252",-26.5487014675748
"GSM989929","75","49.5812194157783",-25.4187805842217
"GSM989930","51","37.0102904622549",-13.9897095377451
"GSM989931","63","41.7622940844044",-21.2377059155956
"GSM989932","69","47.3955940176032",-21.6044059823968
"GSM989933","78","61.4314077404445",-16.5685922595555
"GSM989934","78","38.4057837553654",-39.5942162446346
"GSM989935","52","38.0555725317504",-13.9444274682496
"GSM989936","49","45.2492906283188",-3.7507093716812
"GSM989937","53","54.3058951125645",1.3058951125645
"GSM989938","59","34.3154109891812",-24.6845890108188
"GSM989939","62","60.45420440611",-1.54579559389
"GSM989940","46","21.9549316284992",-24.0450683715008
"GSM989941","68","50.84554667023",-17.15445332977
"GSM989942","74","64.7105004238132",-9.2894995761868
